311,300 (1.57479e+008) 
310,305 (15.8718) 
308,304 (30.8366) 
310,304 (14.5272) 
309,304 (14.8315) 
309,305 (11.263) 
310,304 (12.0112) 
307,302 (9.95535) 
304,299 (5.13937) 
302,297 (24.1418) 
299,297 (8.49871) 
301,298 (21.0643) 
306,302 (20.2747) 
308,301 (16.3025) 
335,282 (19.5512) 
337,283 (19.5079) 
339,283 (12.7345) 
346,290 (13.5499) 
347,290 (13.4424) 
346,288 (8.88343) 
345,284 (27.1249) 
344,284 (7.48666) 
349,281 (41.5224) 
347,282 (3.58981) 
415,215 (36.1454) 
423,208 (15.2978) 
434,199 (47.1468) 
436,198 (15.5529) 
429,203 (15.6024) 
427,203 (9.22245) 
431,200 (14.3768) 
432,199 (11.8) 
433,199 (6.39688) 
438,199 (24.7899) 
439,198 (8.17218) 
442,200 (23.3777) 
444,200 (21.9227) 
448,200 (18.1604) 
456,188 (21.5186) 
458,184 (20.9185) 
460,184 (14.9243) 
461,183 (15.6041) 
461,182 (15.0707) 
460,182 (10.4014) 
458,181 (33.5527) 
458,190 (14.8955) 
457,183 (15.1541) 
458,184 (15.4336) 
457,174 (11.57) 
455,176 (11.6768) 
455,179 (13.0768) 
456,185 (13.222) 
457,188 (7.48317) 
457,188 (33.9528) 
454,187 (20.3702) 
455,184 (18.5735) 
456,183 (15.7213) 
456,183 (18.116) 
459,184 (16.6999) 
462,187 (10.7048) 
464,189 (11.9047) 
465,185 (11.0633) 
462,190 (26.0195) 
461,189 (12.4583) 
463,185 (6.0959) 
461,189 (24.0677) 
460,196 (8.74191) 
458,213 (1.89885) 
446,344 (17.2983) 
445,359 (16.8469) 
439,366 (13.5072) 
437,380 (31.321) 
437,380 (11.7431) 
434,380 (13.2508) 
432,379 (13.4491) 
433,379 (8.28031) 
436,377 (8.9088) 
435,378 (8.30094) 
437,376 (3.33272) 
440,380 (21.4486) 
441,380 (35.0021) 
434,381 (20.5389) 
437,381 (20.4596) 
