448,293 (8.41447e+007) 
448,294 (16.455) 
450,299 (11.7553) 
450,300 (21.4016) 
450,299 (12.1775) 
449,300 (8.60046) 
445,297 (34.2812) 
440,295 (14.9548) 
442,296 (16.3492) 
441,296 (15.3616) 
442,298 (10.7671) 
442,302 (20.032) 
443,302 (11.2141) 
442,300 (15.6978) 
443,300 (17.091) 
443,298 (29.8516) 
444,292 (14.5776) 
443,290 (25.7007) 
442,289 (19.2324) 
446,290 (30.4992) 
468,299 (15.939) 
467,252 (45.787) 
461,196 (12.2284) 
463,206 (9.31509) 
458,196 (18.6783) 
456,205 (18.7149) 
457,202 (13.4191) 
458,203 (14.9144) 
458,205 (14.1035) 
461,204 (10.4682) 
466,202 (36.569) 
466,201 (8.2371) 
470,193 (34.8647) 
470,192 (13.8084) 
460,168 (41.6588) 
466,174 (47.6206) 
482,226 (43.2858) 
485,230 (35.7974) 
484,227 (16.237) 
476,205 (17.5916) 
471,185 (16.8713) 
475,175 (31.4956) 
474,175 (14.0072) 
477,179 (11.0328) 
479,171 (20.2411) 
466,164 (10.8088) 
465,163 (15.1098) 
469,169 (16.4628) 
472,173 (15.7963) 
474,178 (12.4438) 
476,185 (29.7256) 
475,187 (11.4841) 
472,195 (34.4313) 
471,198 (14.486) 
471,200 (30.6884) 
473,194 (11.6946) 
465,172 (20.1679) 
471,168 (25.4096) 
481,177 (17.6678) 
485,181 (17.4038) 
483,187 (13.195) 
473,196 (14.4034) 
469,196 (13.5433) 
472,196 (10.3053) 
476,187 (80.1645) 
473,190 (13.1156) 
480,198 (14.5511) 
487,196 (14.3217) 
486,196 (9.20382) 
491,195 (46.7247) 
496,193 (44.2652) 
497,191 (14.8822) 
486,172 (13.0013) 
485,175 (8.27551) 
485,176 (17.7687) 
486,165 (16.9098) 
487,166 (13.3854) 
487,168 (43.4143) 
486,165 (36.1542) 
482,163 (8.575) 
479,159 (16.9354) 
471,149 (15.7707) 
469,148 (12.2112) 
471,157 (13.5256) 
471,164 (12.7574) 
470,162 (27.6422) 
471,171 (31.1096) 
470,172 (16.5964) 
470,174 (15.0678) 
470,177 (11.3081) 
469,180 (20.5845) 
461,173 (11.9454) 
459,174 (16.0155) 
458,174 (33.843) 
459,174 (14.0619) 
462,175 (15.1835) 
465,181 (14.7138) 
466,186 (10.2087) 
474,188 (19.6031) 
475,185 (18.7673) 
475,185 (15.2223) 
477,186 (16.5612) 
475,188 (29.6203) 
472,189 (14.1765) 
469,190 (13.8612) 
470,191 (9.19274) 
464,192 (33.8001) 
459,194 (14.9582) 
460,194 (15.6397) 
461,193 (14.9647) 
476,199 (29.7935) 
476,196 (11.8902) 
476,194 (17.1497) 
477,194 (18.536) 
476,191 (18.2801) 
474,188 (13.1057) 
474,188 (14.4886) 
475,193 (13.6601) 
476,199 (10.1275) 
470,196 (35.8981) 
471,201 (16.3103) 
468,205 (17.65) 
466,209 (17.4061) 
466,208 (12.4242) 
472,198 (13.6197) 
470,197 (12.8177) 
470,199 (9.71492) 
467,200 (18.5427) 
466,200 (31.5834) 
465,205 (16.1799) 
467,201 (15.5433) 
470,203 (11.4334) 
482,214 (21.0327) 
482,214 (12.6724) 
479,214 (8.2174) 
473,208 (17.6935) 
473,206 (17.2131) 
481,216 (31.9546) 
482,218 (14.8742) 
483,218 (11.4109) 
480,218 (22.0442) 
480,219 (11.5808) 
480,219 (15.3301) 
480,219 (16.7306) 
478,218 (15.8118) 
477,217 (12.189) 
475,215 (29.8492) 
476,216 (9.63112) 
475,216 (19.4237) 
479,216 (18.5259) 
479,217 (14.117) 
478,215 (15.4661) 
479,218 (14.4584) 
479,217 (11.0229) 
480,216 (20.5897) 
481,217 (25.3674) 
483,221 (17.9262) 
483,220 (18.0693) 
483,218 (13.1973) 
484,216 (15.0335) 
480,212 (13.7029) 
481,213 (9.98296) 
478,216 (19.2166) 
477,216 (18.7734) 
475,212 (33.7847) 
473,206 (16.1719) 
471,201 (12.8531) 
473,199 (14.6029) 
474,201 (13.1855) 
474,202 (9.40105) 
474,200 (18.8327) 
474,199 (17.742) 
473,199 (14.0046) 
474,197 (31.8072) 
472,195 (12.5826) 
472,191 (13.5031) 
471,190 (13.3217) 
473,190 (8.22) 
475,195 (18.6682) 
476,196 (16.7128) 
477,197 (13.2512) 
479,198 (14.7127) 
479,198 (27.6859) 
480,200 (20.051) 
483,206 (11.751) 
488,216 (15.3109) 
490,219 (17.1493) 
489,214 (15.9119) 
490,214 (12.2476) 
488,212 (13.5984) 
487,212 (12.9358) 
489,211 (27.6089) 
495,211 (17.9541) 
491,211 (14.989) 
485,210 (16.2184) 
487,208 (15.126) 
485,207 (11.0259) 
483,209 (20.638) 
484,212 (11.6534) 
484,212 (15.9339) 
489,215 (33.9115) 
