413,180 (9.09243e+007) 
414,180 (18.267) 
413,181 (17.258) 
413,182 (15.9813) 
414,187 (16.0012) 
415,187 (15.1598) 
397,191 (13.6868) 
388,192 (12.5876) 
377,193 (11.6842) 
367,191 (35.5736) 
362,189 (17.7473) 
364,183 (14.6193) 
361,180 (15.3513) 
357,182 (15.3631) 
354,182 (12.6084) 
353,189 (12.527) 
355,190 (10.8633) 
356,191 (16.4811) 
356,191 (32.2293) 
359,190 (13.7898) 
365,190 (13.1195) 
360,195 (12.0301) 
340,212 (10.6187) 
339,214 (18.873) 
332,231 (18.5901) 
326,252 (15.4463) 
322,260 (15.1797) 
309,294 (29.8896) 
322,299 (12.5427) 
322,286 (11.5136) 
321,290 (17.6814) 
319,284 (17.594) 
313,282 (18.5637) 
312,279 (15.8561) 
312,278 (15.1182) 
312,278 (13.6277) 
310,275 (28.0853) 
309,276 (10.2894) 
287,283 (17.7281) 
233,306 (16.2273) 
227,342 (15.4377) 
228,351 (14.4082) 
215,378 (14.1698) 
229,403 (26.5965) 
213,411 (50.6866) 
213,413 (18.1733) 
224,425 (17.0758) 
203,464 (17.7752) 
202,464 (15.9691) 
187,453 (15.5438) 
180,440 (13.2686) 
175,432 (13.7636) 
178,438 (28.3952) 
178,438 (9.40022) 
180,441 (18.9589) 
185,444 (16.0489) 
188,444 (15.7306) 
184,442 (15.7313) 
180,447 (11.8044) 
178,447 (21.904) 
176,448 (18.8044) 
172,448 (22.9063) 
174,445 (13.1309) 
180,441 (11.3128) 
181,441 (19.0415) 
187,442 (18.3742) 
190,445 (17.0859) 
190,447 (18.6634) 
187,451 (17.2836) 
184,454 (14.0487) 
183,457 (29.2153) 
184,456 (10.6334) 
184,457 (16.7148) 
182,458 (16.4405) 
181,458 (14.808) 
184,458 (15.0742) 
194,463 (14.4339) 
199,467 (11.4106) 
199,469 (18.9772) 
199,469 (36.5558) 
193,468 (8.07811) 
191,468 (15.0584) 
185,466 (13.4836) 
187,465 (13.0199) 
192,464 (12.5968) 
191,465 (11.2115) 
194,465 (19.6886) 
195,465 (18.1749) 
190,465 (32.9122) 
188,465 (15.2326) 
187,465 (13.4183) 
189,465 (12.8396) 
191,463 (12.2625) 
192,462 (10.8151) 
190,463 (19.4479) 
191,463 (18.3773) 
192,463 (15.3815) 
194,465 (31.4637) 
193,464 (12.2779) 
192,460 (12.0263) 
195,458 (11.4035) 
199,455 (17.5563) 
202,451 (17.4577) 
201,451 (17.3759) 
200,451 (14.8761) 
200,450 (13.9595) 
194,450 (28.2301) 
195,449 (10.7195) 
195,449 (18.1288) 
197,449 (16.1216) 
202,457 (16.2267) 
204,456 (15.9998) 
202,453 (13.7271) 
199,449 (14.6712) 
197,448 (12.5362) 
193,445 (26.7658) 
188,440 (17.3544) 
176,435 (15.0744) 
180,442 (15.306) 
178,442 (14.0653) 
178,442 (12.8116) 
178,443 (12.7529) 
180,445 (12.1006) 
182,447 (9.28386) 
190,449 (33.189) 
189,447 (14.2582) 
188,443 (13.782) 
189,438 (13.2469) 
192,433 (11.5014) 
192,432 (19.5667) 
189,436 (19.1034) 
187,439 (16.9983) 
184,443 (15.9008) 
178,449 (30.3558) 
177,454 (12.9551) 
178,452 (12.8955) 
179,461 (12.0964) 
182,462 (9.85023) 
180,453 (17.7705) 
192,447 (17.2717) 
196,448 (16.4406) 
201,451 (13.724) 
212,451 (28.0379) 
197,448 (10.0867) 
202,452 (16.3901) 
195,451 (15.8968) 
187,449 (15.0337) 
183,449 (14.0345) 
183,449 (13.8582) 
180,444 (12.7371) 
178,443 (10.4392) 
175,441 (34.0539) 
180,444 (15.4062) 
182,445 (14.7958) 
186,446 (13.8911) 
189,446 (12.7979) 
188,448 (12.3487) 
187,447 (11.8499) 
190,445 (18.0856) 
192,442 (16.8205) 
195,444 (31.4563) 
194,451 (16.2029) 
189,456 (17.4951) 
186,454 (15.1056) 
183,451 (15.0229) 
180,450 (15.0856) 
183,449 (12.4793) 
195,442 (12.5271) 
196,447 (12.6663) 
199,443 (27.6533) 
196,443 (17.541) 
187,455 (15.6211) 
191,452 (13.4536) 
183,458 (13.7673) 
178,458 (9.38624) 
179,454 (16.6112) 
181,449 (16.0221) 
180,443 (13.081) 
187,444 (28.9797) 
201,452 (10.2456) 
196,449 (18.3669) 
195,449 (17.0333) 
195,454 (15.4418) 
191,456 (15.3091) 
191,456 (14.5819) 
190,460 (12.3716) 
183,458 (12.1726) 
185,462 (26.2145) 
180,460 (16.768) 
194,454 (16.1024) 
198,453 (14.0388) 
191,452 (14.1918) 
181,455 (13.7045) 
177,456 (11.6016) 
168,456 (19.4757) 
167,456 (18.0429) 
177,457 (32.6681) 
181,456 (15.0249) 
170,458 (12.9762) 
163,461 (12.6228) 
143,463 (12.0312) 
134,463 (10.2875) 
138,461 (20.7712) 
141,460 (11.2644) 
145,460 (15.9247) 
144,457 (33.1162) 
144,458 (13.3223) 
144,461 (16.8247) 
145,464 (11.348) 
148,467 (17.4003) 
147,464 (18.0142) 
146,461 (17.2644) 
152,460 (14.2959) 
152,458 (13.7714) 
153,457 (27.9946) 
153,458 (18.8056) 
147,447 (18.0249) 
151,453 (16.0097) 
150,450 (15.5617) 
162,452 (15.8011) 
170,452 (13.9979) 
177,455 (13.7903) 
179,455 (12.0368) 
174,449 (26.6474) 
160,444 (16.9303) 
157,445 (15.1079) 
154,440 (14.5851) 
155,443 (15.1383) 
155,445 (12.8985) 
172,453 (13.6511) 
172,454 (11.753) 
193,467 (17.5277) 
190,452 (33.3097) 
184,445 (14.1385) 
168,443 (13.7894) 
166,441 (13.0596) 
169,449 (11.165) 
178,456 (18.868) 
181,458 (19.8125) 
181,455 (16.9492) 
180,453 (15.7858) 
177,450 (30.1185) 
168,439 (12.6263) 
170,445 (11.8888) 
172,447 (18.0138) 
172,448 (17.8803) 
172,451 (17.4631) 
168,442 (16.0107) 
163,427 (16.5977) 
165,430 (13.9362) 
161,426 (28.6264) 
157,427 (11.1372) 
151,429 (17.1694) 
155,431 (16.8035) 
155,431 (16.3026) 
156,447 (14.9848) 
155,450 (14.4095) 
146,438 (13.9778) 
140,428 (11.0854) 
139,428 (34.9551) 
150,438 (16.1397) 
148,435 (15.8077) 
142,440 (15.1515) 
146,445 (13.2491) 
146,447 (13.0317) 
158,450 (12.9999) 
157,449 (10.9068) 
157,451 (18.5098) 
170,449 (32.2305) 
161,445 (15.1347) 
161,445 (14.8501) 
165,445 (12.1258) 
195,438 (18.4485) 
225,420 (12.2285) 
243,408 (9.80059) 
237,404 (17.6503) 
256,381 (16.5254) 
259,383 (30.8222) 
256,386 (13.1191) 
251,389 (11.1992) 
250,390 (18.7727) 
248,389 (18.0729) 
252,387 (16.998) 
260,385 (17.1706) 
258,388 (15.6292) 
258,395 (13.2842) 
256,396 (28.982) 
255,396 (10.2961) 
260,405 (17.7691) 
261,404 (16.9662) 
261,400 (15.5334) 
262,397 (15.8249) 
263,395 (15.1102) 
263,395 (14.105) 
264,394 (12.0388) 
267,389 (26.4682) 
266,390 (16.8588) 
269,388 (15.9763) 
276,395 (14.4319) 
261,403 (14.1563) 
261,404 (14.8019) 
259,401 (11.8373) 
259,398 (19.959) 
264,396 (18.7092) 
265,399 (32.9153) 
270,396 (15.0694) 
278,391 (13.4412) 
283,386 (12.9347) 
281,386 (12.1198) 
285,390 (11.0997) 
283,389 (18.4803) 
284,388 (18.1769) 
283,382 (15.5364) 
282,381 (31.8675) 
281,374 (12.4714) 
279,372 (12.1334) 
276,375 (11.1689) 
274,378 (17.7018) 
276,379 (17.4122) 
276,382 (17.5651) 
277,383 (15.6076) 
278,385 (14.4057) 
278,386 (28.7871) 
277,384 (11.0892) 
282,395 (18.3693) 
281,395 (16.8214) 
282,391 (16.0446) 
282,390 (16.2959) 
284,394 (14.1639) 
289,399 (14.0119) 
292,389 (12.8913) 
293,389 (26.8986) 
291,393 (17.1583) 
296,391 (15.4368) 
296,390 (17.3418) 
295,390 (17.4003) 
292,388 (13.8399) 
291,385 (13.3197) 
293,387 (11.7141) 
291,382 (17.7207) 
283,376 (32.1513) 
284,378 (13.4967) 
283,387 (12.8961) 
285,384 (12.2899) 
287,386 (10.781) 
287,389 (18.5337) 
295,386 (18.3269) 
298,388 (15.8571) 
296,388 (14.9323) 
295,387 (29.6396) 
294,386 (11.8373) 
298,383 (19.7008) 
308,374 (17.3754) 
314,368 (17.0601) 
319,359 (16.8919) 
324,354 (15.35) 
323,342 (14.7276) 
331,330 (12.8633) 
326,319 (27.8807) 
326,318 (18.3538) 
