x, y, time_span
256,301 ,11.5089  
247,296 ,11.1953  
208,275 ,8.73824  
217,282 ,7.91613  
218,284 ,38.28  
210,279 ,20.7908  
212,278 ,20.5139  
226,284 ,18.553  
220,290 ,18.8462  
221,289 ,19.7715  
222,288 ,17.1151  
219,286 ,16.1121  
229,287 ,14.8405  
226,282 ,29.2904  
236,278 ,11.2242  
225,287 ,9.18032  
225,289 ,8.8607  
223,290 ,8.53766  
234,283 ,6.55361  
236,280 ,22.8242  
241,278 ,21.8998  
197,309 ,20.9742  
190,314 ,34.1676  
188,315 ,15.2671  
189,326 ,13.3288  
191,330 ,12.641  
195,330 ,12.7294  
192,326 ,12.5564  
184,323 ,11.6898  
187,323 ,9.06047  
182,317 ,7.5973  
182,317 ,38.4902  
187,317 ,21.0198  
191,321 ,19.8671  
202,330 ,19.1848  
200,330 ,18.1254  
207,353 ,33.4198  
205,363 ,15.1783  
202,369 ,14.3853  
190,375 ,28.7291  
199,377 ,10.6039  
194,376 ,9.07233  
202,357 ,8.66547  
204,357 ,8.76495  
198,353 ,7.59387  
191,352 ,23.0275  
188,353 ,20.7916  
180,356 ,19.2882  
161,355 ,34.6994  
164,355 ,16.171  
162,357 ,17.6432  
175,363 ,16.9913  
177,366 ,16.5986  
179,369 ,15.0781  
194,394 ,15.104  
193,392 ,12.4793  
181,391 ,11.5105  
174,403 ,26.1417  
173,405 ,8.33344  
174,403 ,7.98688  
129,405 ,24.2194  
125,404 ,10.0389  
118,409 ,5.4209  
115,410 ,20.0253  
111,403 ,20.0585  
68,397 ,17.6263  
101,409 ,32.8515  
106,417 ,23.0407  
116,420 ,18.108  
118,413 ,15.0458  
112,413 ,11.9965  
105,408 ,10.6193  
108,412 ,10.0153  
122,415 ,7.96966  
125,415 ,22.187  
134,388 ,37.5469  
127,381 ,19.2319  
123,373 ,17.6999  
83,337 ,16.8277  
106,352 ,15.5228  
108,353 ,15.9152  
106,355 ,14.4221  
101,354 ,12.4714  
101,355 ,11.373  
94,381 ,26.8386  
94,387 ,8.75146  
93,380 ,7.99991  
95,370 ,23.8278  
97,365 ,22.6649  
94,368 ,22.0284  
92,364 ,21.4808  
88,365 ,19.9501  
89,367 ,18.9107  
93,379 ,32.2157  
77,404 ,14.6572  
70,415 ,14.2375  
60,426 ,13.0027  
62,422 ,12.1639  
101,410 ,11.054  
105,413 ,11.957  
103,402 ,8.38854  
89,400 ,8.40805  
67,417 ,36.0746  
63,412 ,19.6515  
72,397 ,19.1899  
82,399 ,19.4647  
94,391 ,18.7978  
145,381 ,18.8729  
148,379 ,16.4385  
160,379 ,14.5161  
164,380 ,29.1186  
177,386 ,10.2168  
182,409 ,9.41266  
183,404 ,8.30188  
176,378 ,12.7151  
183,379 ,7.43384  
190,386 ,21.8137  
189,388 ,20.2924  
187,389 ,20.7477  
169,392 ,35.4298  
168,366 ,17.4436  
136,368 ,16.84  
133,356 ,19.3356  
117,322 ,27.1192  
97,263 ,1.52804  
82,237 ,14.4774  
82,231 ,15.448  
79,214 ,10.6462  
42,188 ,28.4121  
41,187 ,9.83656  
51,192 ,8.08216  
48,183 ,8.32705  
55,190 ,7.42539  
74,195 ,21.2523  
74,197 ,20.2245  
76,196 ,15.9957  
80,190 ,15.257  
58,160 ,30.1041  
56,157 ,12.4203  
54,162 ,13.0488  
57,166 ,11.6096  
