x, y, time_span
668,7 ,15.9527  
661,-3 ,13.4764  
657,-7 ,27.6128  
658,-5 ,9.84083  
648,-16 ,6.33946  
584,-30 ,21.8022  
595,-27 ,22.089  
576,-26 ,18.4768  
580,-16 ,19.7092  
582,-13 ,18.8199  
582,-8 ,15.7706  
583,-4 ,32.9775  
583,-4 ,12.259  
592,13 ,13.7377  
593,15 ,11.8691  
608,28 ,9.57503  
619,40 ,9.57829  
622,44 ,8.11299  
625,48 ,5.59523  
626,47 ,22.4709  
634,76 ,35.7952  
634,77 ,19.1856  
635,80 ,18.3194  
636,94 ,16.3243  
637,99 ,16.7766  
639,104 ,16.0554  
643,116 ,12.9774  
649,138 ,13.5614  
660,165 ,12.5182  
669,185 ,28.0132  
666,179 ,10.1793  
674,196 ,6.69932  
677,212 ,24.0446  
676,211 ,7.07619  
680,215 ,19.3623  
675,211 ,20.5655  
679,217 ,21.4074  
684,227 ,16.4845  
687,232 ,33.7317  
688,233 ,13.8078  
688,233 ,13.6815  
685,230 ,13.2212  
678,223 ,11.1011  
670,214 ,11.621  
684,221 ,10.1172  
686,222 ,7.48823  
686,222 ,23.8665  
686,222 ,37.7848  
686,222 ,20.9422  
679,216 ,20.0286  
664,209 ,17.832  
658,209 ,18.7919  
646,242 ,18.1686  
637,257 ,15.2339  
635,259 ,14.5948  
629,269 ,14.4625  
619,287 ,28.8281  
618,289 ,12.018  
617,287 ,8.87671  
616,287 ,9.61169  
614,284 ,10.7251  
614,285 ,6.17088  
614,285 ,21.7798  
621,285 ,21.0728  
623,284 ,19.3812  
620,282 ,35.085  
617,280 ,16.0917  
611,274 ,15.5693  
597,264 ,15.9763  
601,271 ,13.9978  
592,277 ,13.2929  
573,283 ,12.2907  
559,288 ,10.7147  
513,301 ,10.0332  
500,307 ,25.8306  
497,304 ,9.34039  
497,305 ,6.28934  
495,305 ,21.4959  
491,302 ,21.0599  
490,300 ,20.63  
490,298 ,18.1242  
491,299 ,18.8519  
492,302 ,17.2929  
493,306 ,30.7541  
492,309 ,12.9693  
491,309 ,10.6808  
492,311 ,11.0535  
491,310 ,10.4944  
500,312 ,8.44792  
504,313 ,7.61127  
485,309 ,22.935  
487,310 ,20.9894  
492,312 ,36.9669  
495,311 ,18.2725  
498,310 ,18.8492  
503,310 ,17.3685  
505,310 ,15.6458  
589,314 ,15.1534  
595,312 ,14.2325  
595,309 ,12.0252  
604,302 ,11.9224  
615,302 ,26.1618  
612,296 ,8.88129  
609,297 ,7.76538  
606,297 ,22.4438  
607,299 ,22.5296  
608,301 ,23.3265  
610,305 ,18.7244  
612,308 ,18.3804  
611,311 ,17.6943  
591,312 ,32.5042  
570,302 ,15.5029  
568,301 ,12.2453  
550,287 ,12.6531  
501,236 ,12.1582  
515,250 ,9.36373  
476,213 ,9.32508  
440,183 ,8.48714  
440,181 ,6.61813  
395,139 ,38.7328  
405,139 ,19.3487  
388,130 ,19.2933  
390,132 ,19.5002  
382,126 ,17.1757  
375,122 ,17.3265  
380,122 ,15.4707  
384,123 ,13.3614  
385,124 ,13.3775  
393,124 ,26.9699  
395,125 ,10.3406  
394,125 ,9.68147  
394,125 ,7.54047  
344,103 ,23.4454  
339,102 ,23.0004  
347,103 ,20.2017  
356,102 ,20.4077  
362,101 ,19.4714  
