x, y, time_span
454,182 ,17.1448  
454,182 ,15.8544  
456,182 ,31.2044  
453,183 ,14.0988  
454,184 ,9.82338  
451,185 ,10.8594  
451,184 ,9.74308  
449,183 ,6.84599  
449,181 ,24.0215  
448,181 ,7.08173  
450,182 ,19.7621  
452,182 ,37.4617  
451,182 ,16.7001  
452,182 ,32.7506  
448,178 ,13.5738  
442,172 ,29.6475  
440,170 ,10.6918  
431,162 ,41.0068  
432,162 ,14.1394  
441,172 ,17.0904  
438,172 ,13.82  
432,176 ,16.0381  
425,176 ,11.4505  
395,194 ,6.80685  
264,236 ,20.6641  
248,241 ,20.2432  
285,231 ,35.2456  
251,249 ,17.8316  
214,264 ,14.8849  
217,263 ,31.6535  
220,264 ,11.9686  
214,262 ,11.9488  
205,262 ,11.1844  
204,261 ,7.63559  
193,257 ,41.6418  
185,252 ,7.37766  
176,248 ,22.8703  
175,248 ,21.3135  
178,252 ,17.3314  
179,253 ,18.5351  
172,246 ,17.7134  
164,240 ,21.4197  
165,241 ,16.4477  
165,235 ,30.2188  
164,233 ,14.3654  
158,229 ,12.2552  
159,231 ,8.66655  
152,229 ,8.88364  
152,234 ,9.11954  
152,239 ,5.56685  
153,240 ,22.2809  
164,246 ,21.4571  
160,235 ,36.9919  
157,234 ,17.9909  
155,234 ,15.9914  
155,233 ,16.3766  
159,234 ,13.4495  
157,233 ,12.6018  
159,233 ,12.9801  
158,232 ,12.3269  
159,232 ,9.02053  
158,230 ,25.4415  
155,231 ,5.18271  
155,237 ,22.7606  
156,233 ,20.452  
160,240 ,18.4504  
164,240 ,18.2963  
162,238 ,18.3564  
162,236 ,14.6446  
163,235 ,15.2564  
166,229 ,28.9711  
164,226 ,14.7154  
164,220 ,19.6508  
168,225 ,18.5896  
169,231 ,27.1567  
165,225 ,7.10148  
160,217 ,23.7484  
164,229 ,22.9707  
169,235 ,37.7529  
175,227 ,20.1302  
183,232 ,20.3135  
219,233 ,20.0362  
391,188 ,30.473  
370,199 ,14.8051  
383,198 ,27.0979  
433,204 ,27.0454  
431,222 ,6.80415  
432,229 ,23.8137  
446,246 ,22.4382  
445,253 ,19.5993  
445,255 ,21.3952  
446,252 ,19.5138  
442,241 ,16.5748  
449,247 ,17.3846  
444,239 ,31.0023  
443,236 ,14.7819  
446,227 ,13.7908  
443,226 ,10.0782  
442,217 ,11.1331  
443,221 ,11.3656  
429,217 ,7.088  
433,220 ,26.1888  
435,223 ,7.80913  
437,211 ,38.7328  
439,206 ,20.7261  
436,204 ,17.575  
434,197 ,18.1898  
440,202 ,17.9878  
432,187 ,15.0372  
433,188 ,15.7393  
438,193 ,14.4583  
429,187 ,11.394  
435,192 ,30.4882  
427,182 ,9.0675  
428,183 ,9.17168  
442,196 ,8.34701  
434,194 ,5.82283  
444,206 ,21.9715  
445,220 ,21.0651  
433,232 ,19.1251  
418,255 ,19.2203  
409,265 ,34.3065  
387,297 ,16.8861  
339,301 ,17.2649  
337,301 ,13.9662  
321,321 ,13.6847  
328,327 ,14.0737  
321,335 ,10.5655  
323,339 ,10.4828  
322,337 ,11.2417  
314,329 ,25.2113  
312,341 ,8.45375  
313,337 ,4.72145  
314,340 ,21.1849  
313,338 ,19.7303  
312,332 ,16.5496  
317,327 ,17.3479  
318,328 ,16.4847  
318,328 ,13.5218  
319,328 ,30.9541  
320,327 ,10.5555  
322,342 ,11.6356  
323,344 ,10.5197  
325,338 ,7.44854  
325,339 ,24.1626  
322,336 ,7.96568  
321,332 ,20.6354  
314,329 ,21.7048  
315,329 ,35.2365  
315,332 ,19.1508  
315,332 ,18.6408  
323,341 ,14.7649  
326,343 ,15.6093  
331,341 ,14.484  
329,342 ,11.6981  
326,338 ,12.2351  
324,337 ,11.5045  
321,334 ,28.1123  
321,336 ,10.5708  
321,339 ,5.34988  
324,345 ,22.421  
326,348 ,21.3868  
325,345 ,18.6184  
325,340 ,19.3003  
324,330 ,18.5625  
323,334 ,15.7736  
321,338 ,32.7184  
321,342 ,12.7273  
322,347 ,28.4311  
328,346 ,9.51132  
328,344 ,25.6055  
322,341 ,7.44655  
304,327 ,53.2868  
304,328 ,21.6553  
311,335 ,19.7175  
423,416 ,16.2054  
450,437 ,17.3445  
455,447 ,16.6716  
459,457 ,13.296  
461,460 ,14.4146  
466,463 ,13.7554  
463,462 ,28.6346  
454,465 ,11.3421  
456,463 ,8.93938  
455,463 ,8.23487  
454,463 ,7.84811  
456,463 ,20.6324  
456,463 ,21.6325  
454,465 ,22.4034  
454,465 ,17.7765  
448,458 ,35.3816  
448,458 ,14.5545  
446,467 ,30.7325  
446,466 ,13.0576  
448,469 ,29.476  
449,473 ,8.76735  
457,484 ,10.9782  
460,485 ,22.8711  
461,484 ,22.8371  
461,487 ,21.5078  
458,483 ,18.2951  
459,477 ,19.226  
457,473 ,18.4004  
459,475 ,15.3622  
469,484 ,16.32  
471,484 ,15.7511  
472,481 ,30.7748  
470,483 ,13.3882  
470,482 ,10.3333  
469,480 ,10.8108  
466,477 ,9.56492  
465,477 ,6.4865  
464,477 ,23.3147  
460,475 ,22.7509  
461,475 ,19.5245  
459,471 ,37.39  
458,471 ,17.124  
457,471 ,32.6366  
456,475 ,13.4222  
459,484 ,29.285  
459,481 ,10.3251  
451,470 ,41.0737  
449,464 ,8.99956  
451,472 ,7.83275  
451,477 ,20.0153  
466,503 ,21.2434  
466,501 ,20.3465  
464,494 ,17.505  
462,489 ,18.3622  
465,495 ,18.1217  
459,481 ,33.7006  
446,473 ,15.5682  
435,475 ,11.1285  
435,478 ,12.0102  
399,487 ,13.9375  
308,483 ,8.46846  
269,482 ,9.33857  
208,463 ,8.50491  
210,467 ,5.86142  
188,471 ,39.4738  
206,478 ,19.2061  
212,479 ,19.3842  
215,477 ,18.4009  
219,479 ,15.4538  
221,478 ,16.0711  
218,478 ,15.3807  
217,478 ,12.7283  
215,478 ,13.0942  
215,478 ,26.8748  
209,471 ,11.5606  
200,461 ,9.94899  
216,457 ,6.82524  
276,447 ,24.0465  
442,456 ,20.905  
472,457 ,21.2406  
547,461 ,51.3909  
548,456 ,31.3959  
544,449 ,16.532  
541,443 ,15.6453  
535,429 ,14.6495  
532,424 ,10.8048  
526,422 ,10.0387  
459,203 ,810.529  
465,214 ,10.6239  
481,214 ,10.2059  
492,200 ,18.3586  
501,196 ,17.9722  
507,194 ,15.3129  
503,192 ,12.4642  
509,189 ,30.0923  
509,186 ,9.51157  
429,169 ,11.6993  
430,166 ,10.3225  
368,129 ,6.9302  
361,125 ,25.5067  
362,123 ,6.02752  
364,122 ,20.664  
367,121 ,22.8419  
369,130 ,34.3803  
369,129 ,18.3493  
372,132 ,16.8532  
376,136 ,12.1874  
375,136 ,14.5872  
377,140 ,12.7502  
381,145 ,9.95836  
376,149 ,10.1216  
375,153 ,40.9715  
375,149 ,7.16369  
371,147 ,19.9848  
363,148 ,20.1655  
355,155 ,19.0633  
356,154 ,16.433  
361,152 ,17.4456  
