x, y, time_span
392,222 ,10.9713  
395,216 ,33.8326  
396,213 ,19.4969  
400,211 ,14.4799  
403,208 ,15.3115  
401,209 ,14.7131  
401,209 ,11.2168  
402,208 ,18.8673  
401,208 ,18.0302  
400,208 ,14.0584  
398,210 ,31.7833  
398,212 ,12.9255  
396,217 ,14.2767  
394,224 ,15.6985  
389,231 ,9.87542  
392,230 ,19.8553  
396,225 ,17.0065  
396,225 ,12.7837  
397,225 ,14.6892  
399,222 ,27.7752  
400,222 ,20.8404  
400,227 ,11.9259  
400,228 ,16.4027  
398,227 ,18.977  
398,227 ,17.7649  
398,227 ,13.9667  
396,227 ,13.9503  
396,227 ,13.1038  
398,227 ,29.5397  
399,227 ,11.0322  
402,226 ,16.3357  
402,229 ,17.8524  
402,229 ,16.8781  
401,232 ,12.7232  
399,231 ,14.6137  
399,230 ,11.8535  
400,226 ,16.4548  
401,223 ,34.0043  
401,222 ,14.1377  
400,222 ,16.5439  
399,223 ,16.0302  
398,224 ,12.2765  
396,226 ,13.7949  
395,225 ,10.9025  
394,226 ,15.5632  
391,225 ,17.0445  
390,227 ,29.3591  
390,224 ,12.8359  
391,225 ,12.6711  
391,227 ,8.74204  
391,227 ,18.4461  
390,231 ,18.3437  
393,232 ,13.1698  
395,229 ,13.8227  
395,229 ,12.3864  
392,229 ,27.7014  
391,230 ,18.8443  
387,233 ,15.345  
383,231 ,18.2935  
383,234 ,15.8498  
384,235 ,10.9713  
386,237 ,20.5852  
387,239 ,11.2691  
386,238 ,15.9636  
385,238 ,35.5842  
382,234 ,16.0991  
377,227 ,17.8117  
377,228 ,17.2261  
377,228 ,13.8286  
378,227 ,14.4764  
375,230 ,12.9247  
373,234 ,8.80663  
373,235 ,21.5474  
371,239 ,22.788  
372,238 ,14.2798  
374,238 ,14.7856  
376,240 ,10.5033  
377,240 ,20.5298  
377,243 ,9.85168  
377,244 ,13.9445  
375,244 ,15.3226  
374,246 ,14.4133  
373,248 ,29.6894  
374,245 ,12.1779  
374,245 ,9.43902  
372,244 ,19.6379  
372,245 ,18.3727  
373,245 ,13.041  
373,246 ,14.3695  
373,247 ,13.6723  
372,248 ,10.1478  
370,249 ,35.4031  
368,248 ,16.9298  
369,245 ,18.0471  
367,243 ,17.5487  
367,243 ,12.0348  
368,242 ,13.7427  
369,242 ,12.4848  
368,243 ,9.49835  
368,245 ,18.4211  
370,246 ,35.179  
368,253 ,20.4062  
368,255 ,11.4686  
368,256 ,17.6723  
366,252 ,18.22  
365,251 ,20.9068  
364,250 ,7.27951  
365,249 ,15.8751  
367,248 ,16.1336  
367,247 ,29.2351  
365,247 ,13.867  
364,248 ,9.04933  
362,250 ,21.2227  
362,250 ,11.3028  
362,251 ,15.0949  
362,253 ,15.0994  
361,254 ,17.4232  
359,255 ,14.7976  
359,256 ,23.6854  
359,255 ,12.3098  
358,251 ,13.342  
357,251 ,12.9864  
358,251 ,7.85569  
358,253 ,17.1872  
360,253 ,15.6689  
358,253 ,11.4495  
356,254 ,21.1151  
356,254 ,26.1913  
354,252 ,19.1713  
354,251 ,18.5523  
356,249 ,14.6438  
357,246 ,17.352  
358,248 ,14.9792  
358,249 ,11.019  
358,249 ,20.1863  
355,253 ,10.9977  
356,251 ,34.2644  
354,251 ,17.2836  
354,253 ,14.4169  
355,257 ,15.9482  
357,259 ,15.3574  
358,259 ,9.67116  
358,261 ,19.0425  
360,263 ,18.6202  
361,264 ,14.5381  
360,267 ,32.0654  
361,267 ,13.0656  
362,269 ,14.6602  
362,267 ,14.034  
362,266 ,8.85318  
361,265 ,19.0512  
361,266 ,17.0735  
363,266 ,13.6731  
363,265 ,15.1043  
362,269 ,28.1908  
363,271 ,13.1208  
362,273 ,12.4073  
362,274 ,8.88967  
358,274 ,19.3468  
356,273 ,16.3762  
358,270 ,12.8051  
355,268 ,14.0618  
352,266 ,13.0464  
353,265 ,28.0646  
356,265 ,11.1112  
356,265 ,17.057  
356,265 ,18.3676  
355,266 ,17.7208  
356,267 ,11.3927  
354,274 ,21.5509  
354,273 ,12.0911  
354,272 ,8.98321  
354,275 ,34.3274  
351,275 ,15.2392  
352,274 ,16.7405  
351,272 ,16.4897  
352,273 ,10.9241  
354,275 ,21.6994  
355,275 ,10.9815  
349,272 ,16.1913  
350,273 ,17.1666  
347,272 ,30.1415  
348,274 ,14.8136  
348,277 ,14.8498  
348,277 ,13.0625  
348,277 ,13.62  
349,277 ,12.8796  
350,276 ,6.61768  
349,276 ,17.792  
348,276 ,15.3512  
348,276 ,30.4781  
347,278 ,13.1248  
347,277 ,10.5899  
344,278 ,21.5526  
345,279 ,11.1468  
345,278 ,13.3999  
345,279 ,14.9978  
345,278 ,13.9807  
344,279 ,10.5409  
342,279 ,36.1298  
340,279 ,9.36611  
338,278 ,18.4659  
336,277 ,18.1458  
331,276 ,13.1661  
329,276 ,14.9214  
328,277 ,13.0109  
327,277 ,9.39965  
328,278 ,18.9446  
