x, y, time_span
171,661 ,13.7496  
200,719 ,28.4458  
226,681 ,8.96752  
233,664 ,18.7485  
233,650 ,15.7937  
237,603 ,30.8367  
233,591 ,14.0416  
227,580 ,10.7117  
218,565 ,20.9387  
220,567 ,10.3855  
219,563 ,15.3058  
214,554 ,16.0108  
215,552 ,15.0574  
215,552 ,12.1599  
215,553 ,28.8353  
212,559 ,9.98352  
221,531 ,18.8327  
227,524 ,18.1547  
229,523 ,14.4198  
233,515 ,15.0017  
239,512 ,13.8627  
239,512 ,11.2555  
236,514 ,19.9405  
237,515 ,33.4906  
239,522 ,17.5126  
239,522 ,18.1428  
238,521 ,13.6164  
234,519 ,15.3161  
233,519 ,13.1328  
254,524 ,10.219  
264,524 ,18.9463  
304,510 ,18.1837  
363,493 ,33.7039  
431,468 ,15.4487  
432,463 ,12.8168  
428,459 ,14.003  
427,463 ,12.9148  
427,466 ,9.40064  
423,469 ,17.8546  
423,470 ,16.8482  
424,470 ,15.152  
426,473 ,30.9588  
426,469 ,13.1257  
427,466 ,13.9009  
427,465 ,13.6163  
427,464 ,9.69158  
429,466 ,17.7269  
428,465 ,17.146  
430,461 ,14.4529  
430,448 ,15.1297  
434,457 ,27.8784  
434,457 ,20.8391  
436,463 ,11.5526  
434,465 ,15.6163  
436,476 ,16.0703  
435,480 ,15.3051  
433,477 ,12.4456  
427,476 ,12.9249  
426,474 ,11.8987  
426,465 ,34.8314  
428,463 ,17.3405  
430,464 ,14.9471  
433,466 ,16.4117  
432,466 ,14.6723  
431,467 ,11.1508  
430,475 ,19.6942  
433,478 ,18.8285  
434,479 ,16.0011  
432,480 ,32.7303  
431,475 ,14.0967  
431,471 ,14.6901  
433,471 ,14.1703  
434,461 ,10.8798  
433,467 ,18.8317  
430,477 ,18.1443  
429,479 ,15.0681  
431,477 ,15.8753  
432,477 ,29.3065  
430,478 ,13.0887  
428,477 ,12.6959  
431,475 ,9.73467  
433,472 ,18.1818  
433,478 ,16.879  
434,479 ,14.0816  
434,478 ,15.0591  
436,475 ,13.8739  
438,474 ,28.6701  
438,474 ,11.1531  
437,475 ,17.0296  
439,475 ,17.8112  
442,474 ,16.2193  
446,479 ,13.5839  
446,479 ,13.5679  
446,480 ,12.5782  
446,479 ,10.2529  
448,467 ,34.8624  
448,467 ,16.0051  
448,467 ,20.7382  
448,466 ,8.92977  
450,467 ,12.4632  
449,467 ,12.8227  
447,466 ,11.9642  
448,466 ,17.0697  
447,467 ,17.9154  
445,465 ,31.3552  
442,464 ,16.4139  
442,465 ,15.3668  
443,467 ,12.9282  
443,468 ,13.4677  
444,469 ,11.9652  
443,470 ,16.454  
442,468 ,16.6766  
443,467 ,15.8011  
442,467 ,30.9181  
440,468 ,13.3711  
441,467 ,12.3848  
441,468 ,11.6537  
442,468 ,19.1566  
442,467 ,15.0826  
445,460 ,16.0947  
447,461 ,14.7192  
443,465 ,12.1728  
429,487 ,28.7618  
429,495 ,9.70948  
432,500 ,18.0583  
429,520 ,152.072  
435,514 ,13.5241  
435,514 ,13.5774  
441,542 ,12.2695  
447,516 ,9.88385  
449,510 ,18.4187  
449,509 ,17.9113  
439,504 ,32.7465  
429,498 ,15.2893  
425,492 ,13.0465  
424,490 ,14.6813  
436,495 ,12.7379  
435,495 ,9.17321  
443,492 ,17.6875  
446,489 ,16.7119  
450,486 ,14.0427  
454,484 ,30.8793  
455,489 ,12.0528  
452,503 ,12.7762  
448,504 ,11.9836  
441,524 ,15.9725  
442,523 ,16.9149  
442,518 ,16.8865  
454,523 ,13.6939  
454,518 ,14.8052  
455,516 ,27.3943  
454,521 ,20.3692  
453,520 ,11.0545  
453,521 ,14.8547  
455,499 ,109.362  
465,501 ,11.1876  
465,501 ,15.1119  
489,670 ,29.5635  
486,610 ,12.628  
485,609 ,11.7631  
491,618 ,19.541  
515,672 ,16.7825  
373,543 ,263.615  
382,510 ,16.7645  
385,514 ,10.1049  
391,495 ,13.6768  
396,508 ,28.8934  
397,502 ,10.9966  
401,499 ,16.4447  
402,490 ,18.487  
402,487 ,17.2761  
401,480 ,14.1566  
399,475 ,14.6915  
396,472 ,19.6602  
394,467 ,11.8229  
385,456 ,34.7757  
383,454 ,15.7109  
385,455 ,16.9287  
391,454 ,16.3889  
393,453 ,12.4325  
396,446 ,12.7163  
395,442 ,12.6481  
395,439 ,8.99365  
396,442 ,17.691  
399,448 ,31.1333  
424,479 ,15.4552  
419,477 ,14.7566  
408,456 ,11.337  
410,457 ,20.0476  
408,457 ,10.0199  
399,444 ,15.9956  
397,439 ,16.6934  
396,437 ,15.7357  
400,441 ,30.7202  
401,451 ,14.2718  
401,453 ,10.8449  
402,453 ,19.6885  
402,452 ,18.7398  
416,443 ,15.0258  
422,440 ,15.7441  
424,442 ,15.6965  
429,447 ,11.9655  
430,449 ,36.7465  
428,456 ,10.0731  
432,465 ,18.965  
433,465 ,17.8593  
437,467 ,13.9923  
438,472 ,14.6597  
440,475 ,14.5852  
440,477 ,10.9807  
440,480 ,19.7131  
438,479 ,34.6014  
439,480 ,18.5349  
435,481 ,18.1122  
434,482 ,14.1806  
431,482 ,15.4793  
437,485 ,13.6261  
437,490 ,11.1254  
436,492 ,18.4709  
436,488 ,17.4765  
433,489 ,32.6906  
433,489 ,15.02  
438,490 ,14.3719  
434,489 ,14.5685  
437,489 ,12.2782  
445,481 ,9.02448  
448,482 ,19.2823  
448,482 ,17.9085  
447,481 ,13.8636  
449,480 ,32.0349  
450,478 ,12.9997  
452,473 ,14.6281  
451,474 ,14.0775  
449,472 ,8.9348  
449,471 ,16.5228  
450,475 ,15.4317  
444,530 ,360.037  
444,530 ,13.5276  
454,480 ,14.2562  
456,471 ,13.3417  
463,409 ,10.1072  
462,410 ,18.3393  
462,409 ,17.4107  
462,407 ,15.1674  
462,401 ,15.243  
464,403 ,29.0881  
466,405 ,13.3065  
465,404 ,12.9411  
469,399 ,10.1381  
471,401 ,18.1662  
473,410 ,16.724  
473,407 ,14.0086  
473,431 ,14.6209  
479,524 ,14.3132  
481,545 ,29.1437  
481,551 ,11.4115  
482,547 ,16.6881  
492,584 ,17.4739  
494,584 ,16.8045  
494,585 ,13.0269  
489,587 ,14.8408  
489,588 ,14.032  
485,587 ,11.2867  
486,586 ,35.4134  
488,586 ,16.1053  
487,585 ,16.5136  
484,584 ,16.2859  
485,583 ,12.0562  
491,579 ,12.7318  
492,578 ,11.6595  
490,577 ,17.474  
489,575 ,19.2897  
488,575 ,31.6667  
490,574 ,15.3103  
491,572 ,14.4236  
492,570 ,12.4502  
480,578 ,11.9719  
472,582 ,20.1069  
470,590 ,9.06315  
466,599 ,18.0278  
462,606 ,16.7742  
447,647 ,30.875  
448,649 ,13.3435  
447,649 ,11.4702  
446,649 ,20.1846  
447,651 ,9.96237  
445,655 ,15.3283  
445,654 ,15.666  
446,652 ,14.837  
451,649 ,12.8487  
465,641 ,28.6294  
474,639 ,9.90722  
506,637 ,18.4275  
513,636 ,17.8894  
514,637 ,14.2392  
516,632 ,15.2786  
516,626 ,13.8745  
516,626 ,11.1074  
512,629 ,19.6444  
511,628 ,33.1106  
511,627 ,16.9244  
511,627 ,16.385  
509,630 ,14.3454  
506,636 ,14.0574  
508,634 ,13.5038  
508,634 ,10.1688  
510,632 ,18.6301  
512,632 ,17.6463  
521,636 ,32.7933  
