430,152 (1.62791e+008) 
429,142 (21.5326) 
424,138 (20.6079) 
423,136 (33.8453) 
420,129 (16.8633) 
418,132 (14.8681) 
415,131 (13.9262) 
411,138 (14.3764) 
416,138 (10.7814) 
419,144 (12.5679) 
422,147 (12.0559) 
421,146 (6.68523) 
422,142 (40.8749) 
420,140 (3.47093) 
418,138 (36.8126) 
418,138 (17.8094) 
395,137 (35.7135) 
394,139 (13.3211) 
382,144 (49.7255) 
370,147 (16.9547) 
338,152 (21.4804) 
283,156 (17.9465) 
299,158 (27.2038) 
279,160 (8.63645) 
258,150 (9.27564) 
255,148 (9.58852) 
231,159 (36.8693) 
201,182 (15.2694) 
182,176 (35.4657) 
177,155 (15.5948) 
160,179 (31.7497) 
144,192 (14.9114) 
132,196 (32.8192) 
126,207 (10.9534) 
109,230 (6.86184) 
113,231 (23.5429) 
122,237 (19.9496) 
142,253 (21.0725) 
175,272 (21.0924) 
226,288 (17.8673) 
296,309 (18.9217) 
342,322 (31.203) 
427,345 (16.7402) 
429,348 (13.9492) 
442,371 (10.8092) 
435,368 (11.9051) 
444,370 (11.7822) 
442,369 (7.14157) 
505,341 (26.0798) 
512,338 (8.40369) 
548,297 (22.5486) 
552,285 (20.4414) 
557,300 (18.4805) 
562,305 (19.2424) 
566,305 (17.792) 
568,307 (14.9493) 
567,310 (16.3009) 
569,311 (17.0385) 
568,305 (10.4725) 
567,283 (29.1018) 
571,206 (8.30297) 
575,146 (9.23125) 
574,138 (8.54598) 
572,104 (5.69337) 
576,25 (22.8774) 
576,22 (23.2031) 
584,51 (17.6537) 
573,23 (18.6837) 
581,27 (31.355) 
599,35 (15.7705) 
610,39 (15.8572) 
621,56 (12.3224) 
622,55 (12.7217) 
619,51 (13.3126) 
629,42 (10.5429) 
628,41 (25.4153) 
632,51 (38.5068) 
632,65 (19.543) 
636,69 (36.4527) 
636,73 (21.082) 
624,81 (34.8506) 
548,90 (13.0498) 
283,113 (33.4564) 
182,126 (11.8262) 
122,135 (27.9986) 
120,136 (8.06919) 
109,133 (26.1584) 
115,116 (7.06158) 
108,103 (54.8631) 
112,85 (22.3151) 
118,111 (36.5255) 
173,259 (35.7823) 
183,270 (17.5511) 
235,210 (15.6864) 
239,194 (12.0704) 
254,155 (25.5755) 
252,153 (10.2374) 
243,132 (5.32947) 
237,97 (22.3749) 
236,104 (22.2734) 
240,102 (19.7184) 
235,107 (20.6737) 
232,112 (20.8852) 
240,123 (17.1328) 
242,138 (32.6514) 
258,137 (11.7054) 
266,126 (12.685) 
268,119 (12.5736) 
259,132 (10.2081) 
253,106 (10.9213) 
251,118 (11.3624) 
247,118 (5.59022) 
240,137 (24.0978) 
241,150 (19.1923) 
241,167 (19.6792) 
244,172 (26.8286) 
246,175 (2.03246) 
246,168 (17.1013) 
243,142 (18.5209) 
240,120 (13.5677) 
272,87 (30.4325) 
275,103 (28.2781) 
320,133 (11.2246) 
325,137 (6.42147) 
340,153 (25.3123) 
360,153 (47.6278) 
373,156 (26.9985) 
377,159 (28.2932) 
347,147 (30.0787) 
314,135 (10.47) 
322,143 (2.99831) 
323,157 (30.2566) 
321,152 (11.6109) 
327,152 (13.4578) 
320,126 (105.411) 
340,174 (5.76004) 
342,186 (24.053) 
342,193 (5.70968) 
304,148 (32.149) 
307,138 (15.1101) 
298,126 (10.7217) 
300,118 (14.526) 
271,116 (74.102) 
306,157 (47.7978) 
328,110 (19.3126) 
337,103 (26.2751) 
337,105 (16.0354) 
344,111 (17.8977) 
345,128 (15.3115) 
345,221 (24.6894) 
340,207 (10.7295) 
330,202 (8.30158) 
328,201 (8.87191) 
328,194 (7.96641) 
331,181 (21.9434) 
331,180 (17.8446) 
333,179 (20.0871) 
331,162 (20.9837) 
335,159 (32.4516) 
346,188 (14.6638) 
345,174 (11.1248) 
348,191 (12.5598) 
347,200 (11.6723) 
348,200 (8.70079) 
345,207 (10.7136) 
343,190 (10.2405) 
343,185 (4.49989) 
333,161 (38.575) 
338,163 (18.043) 
336,157 (20.5886) 
330,154 (18.6957) 
322,143 (15.7152) 
318,133 (33.3241) 
318,124 (11.5181) 
320,120 (13.8829) 
325,118 (25.689) 
335,185 (122.72) 
312,189 (25.2845) 
312,184 (10.2872) 
314,180 (2.11586) 
312,176 (15.6199) 
315,173 (15.7382) 
319,168 (13.3496) 
314,144 (13.6432) 
315,144 (14.2734) 
317,152 (12.218) 
321,156 (29.1551) 
322,160 (7.26183) 
344,184 (23.62) 
341,196 (22.7406) 
334,191 (23.3328) 
340,196 (21.8542) 
338,196 (21.3879) 
336,197 (17.0932) 
329,189 (20.1508) 
326,183 (30.9865) 
323,179 (29.6695) 
322,179 (9.79648) 
325,176 (12.2186) 
329,168 (11.4657) 
327,158 (8.58915) 
330,161 (9.55549) 
333,177 (10.4821) 
332,165 (26.8816) 
336,171 (6.19819) 
340,174 (17.292) 
345,194 (18.5889) 
345,192 (18.4326) 
346,194 (15.409) 
348,197 (17.7836) 
350,198 (19.813) 
349,204 (10.6825) 
350,209 (28.9107) 
353,206 (7.50921) 
352,207 (26.0023) 
348,201 (9.04845) 
332,178 (6.84929) 
334,177 (22.3411) 
338,188 (21.4394) 
341,189 (16.8279) 
341,191 (20.16) 
342,193 (31.4024) 
344,196 (14.7852) 
346,189 (15.5274) 
351,185 (11.267) 
354,185 (11.6966) 
353,191 (12.1108) 
350,198 (7.288) 
349,201 (26.4371) 
345,178 (8.20928) 
338,153 (22.7143) 
336,134 (20.6849) 
346,87 (16.3291) 
348,80 (18.6887) 
349,80 (17.6182) 
350,82 (14.7087) 
346,76 (17.1042) 
345,76 (16.1577) 
341,75 (10.9696) 
346,81 (28.6303) 
348,78 (7.06423) 
350,74 (24.5583) 
346,73 (8.60389) 
345,67 (5.67985) 
324,58 (22.3066) 
330,60 (22.8227) 
330,61 (17.5713) 
319,68 (19.4828) 
317,67 (33.6876) 
313,61 (15.6916) 
314,60 (15.9908) 
314,59 (12.2619) 
314,53 (12.5769) 
312,46 (13.5334) 
291,53 (8.48607) 
302,66 (11.0903) 
304,66 (10.0664) 
304,67 (23.5164) 
309,68 (22.397) 
314,69 (18.152) 
302,68 (19.5105) 
305,68 (19.9957) 
309,73 (16.9617) 
316,73 (18.0684) 
316,73 (17.9309) 
319,72 (12.157) 
318,81 (30.5143) 
315,81 (10.2838) 
316,76 (27.5139) 
315,72 (7.57114) 
308,54 (40.9119) 
309,53 (3.20003) 
308,54 (50.3998) 
312,70 (33.6776) 
318,97 (13.95) 
309,173 (14.6953) 
308,212 (15.7861) 
314,230 (10.6408) 
315,260 (14.4172) 
320,237 (14.2075) 
312,254 (27.2449) 
314,251 (9.35745) 
311,246 (5.65594) 
306,241 (22.216) 
304,244 (23.489) 
303,244 (18.8885) 
