248,279 (8.28627e+007) 
254,264 (46.1131) 
259,257 (13.4535) 
263,240 (10.4786) 
251,230 (46.3961) 
244,363 (61.9148) 
234,358 (12.6672) 
228,354 (8.82367) 
226,347 (18.0599) 
227,347 (18.0824) 
227,347 (14.5104) 
227,348 (15.9754) 
225,347 (15.9714) 
226,348 (10.6243) 
226,347 (37.0222) 
228,344 (26.5295) 
287,277 (17.8259) 
292,269 (31.7527) 
292,270 (15.8112) 
293,294 (28.027) 
290,395 (191.014) 
319,372 (29.1695) 
327,356 (13.1527) 
332,330 (27.307) 
332,337 (19.2526) 
329,322 (47.3882) 
323,336 (27.6168) 
321,342 (19.8485) 
322,340 (33.3515) 
319,335 (17.7568) 
318,337 (29.8652) 
127,528 (132.076) 
150,535 (14.2659) 
158,447 (27.733) 
170,443 (17.7143) 
166,463 (30.5151) 
169,452 (15.0735) 
167,463 (29.2026) 
167,468 (12.0888) 
165,471 (41.4574) 
139,520 (29.5184) 
144,515 (13.5191) 
174,459 (27.0987) 
159,466 (19.3739) 
169,470 (31.5162) 
157,472 (27.7384) 
124,523 (20.555) 
148,497 (12.6139) 
142,502 (25.8907) 
163,471 (18.8173) 
157,469 (31.4444) 
157,468 (14.8293) 
162,457 (28.763) 
162,457 (11.7754) 
169,463 (32.9795) 
166,469 (16.7976) 
168,464 (31.3077) 
169,459 (14.2731) 
166,453 (43.7811) 
164,463 (31.5046) 
164,479 (16.0596) 
172,471 (29.6332) 
173,463 (14.6799) 
174,461 (26.1738) 
171,464 (30.8083) 
122,515 (15.5621) 
127,506 (16.1281) 
135,496 (28.2789) 
127,506 (11.8605) 
160,461 (32.9945) 
162,458 (16.3332) 
164,458 (30.7719) 
177,466 (13.6427) 
171,461 (26.8053) 
170,466 (18.6448) 
168,463 (32.8154) 
165,463 (16.6207) 
164,458 (45.8661) 
154,463 (25.4806) 
154,463 (17.5544) 
160,461 (31.1969) 
161,461 (15.7809) 
169,460 (27.6101) 
233,459 (31.9495) 
304,503 (16.619) 
317,503 (16.2378) 
340,443 (12.9558) 
337,445 (14.3327) 
367,413 (14.4159) 
362,419 (9.56703) 
389,434 (20.1473) 
374,437 (10.428) 
370,445 (32.6474) 
392,444 (15.4138) 
393,452 (28.6214) 
389,464 (12.7448) 
433,461 (27.426) 
455,452 (18.7211) 
449,456 (47.3011) 
458,451 (9.94625) 
425,473 (19.8316) 
420,480 (19.766) 
416,483 (33.5646) 
417,482 (17.7714) 
417,482 (30.1976) 
419,479 (27.1241) 
447,459 (18.3281) 
445,458 (19.619) 
443,454 (33.1306) 
441,457 (16.1755) 
437,452 (12.1024) 
435,468 (13.7175) 
434,474 (12.1461) 
433,477 (26.705) 
430,476 (17.3227) 
407,482 (13.4437) 
418,492 (14.537) 
421,493 (14.5369) 
425,489 (28.9277) 
424,488 (12.2942) 
433,467 (41.5182) 
436,466 (31.141) 
436,468 (14.2141) 
437,470 (27.1287) 
440,471 (20.9388) 
448,466 (24.6521) 
430,520 (28.7011) 
437,536 (13.2398) 
438,519 (13.4252) 
441,526 (8.45316) 
438,497 (18.2355) 
436,493 (17.953) 
436,510 (14.8686) 
437,495 (15.4779) 
437,492 (14.5433) 
439,477 (28.8995) 
440,479 (11.5202) 
437,499 (15.0882) 
439,486 (16.5853) 
440,462 (16.8186) 
442,458 (31.7979) 
439,453 (14.5888) 
440,461 (43.5686) 
438,456 (14.1672) 
439,494 (15.3461) 
443,480 (15.7941) 
443,479 (12.2153) 
450,471 (13.4541) 
450,472 (13.5219) 
450,471 (25.5859) 
431,526 (30.0621) 
433,518 (14.6731) 
436,493 (14.5014) 
430,523 (10.7811) 
429,525 (19.6281) 
433,497 (20.6402) 
432,500 (7.21524) 
435,495 (17.902) 
438,482 (17.1432) 
440,472 (31.9074) 
440,470 (14.5477) 
434,495 (8.94273) 
439,480 (18.3718) 
438,490 (18.3147) 
436,500 (14.8134) 
432,512 (20.2269) 
435,491 (8.22688) 
434,492 (11.2843) 
435,484 (39.4288) 
433,474 (25.5654) 
427,472 (17.4715) 
425,468 (31.2855) 
432,462 (15.4722) 
432,448 (10.1452) 
431,466 (19.7628) 
433,471 (32.3242) 
443,448 (33.2561) 
434,450 (12.7267) 
431,451 (13.5532) 
17,574 (160.66) 
137,451 (18.4575) 
246,346 (18.5454) 
204,379 (13.4078) 
213,363 (31.1237) 
240,318 (27.413) 
248,289 (19.436) 
241,321 (33.1212) 
262,300 (17.1313) 
262,302 (29.0943) 
263,304 (42.2709) 
292,285 (17.9786) 
296,280 (31.6425) 
298,277 (16.1863) 
297,279 (29.1355) 
294,282 (12.2856) 
287,286 (27.6395) 
288,286 (19.6039) 
289,284 (30.1655) 
262,309 (14.5849) 
261,308 (28.879) 
272,294 (12.5727) 
275,290 (8.20532) 
291,272 (34.8898) 
285,277 (12.7977) 
287,282 (13.667) 
290,281 (13.051) 
293,279 (10.1838) 
301,276 (19.2575) 
304,268 (19.5422) 
304,266 (14.0578) 
303,269 (15.5869) 
302,268 (28.2205) 
285,284 (12.6074) 
283,288 (12.3168) 
276,294 (8.81204) 
262,294 (17.9943) 
268,293 (18.125) 
278,290 (13.9514) 
288,285 (15.7273) 
279,287 (15.1203) 
283,289 (30.3386) 
279,292 (11.6682) 
278,292 (16.4542) 
273,286 (17.2675) 
269,291 (16.8452) 
277,283 (14.8205) 
278,282 (14.9213) 
274,287 (15.7786) 
285,281 (11.7713) 
290,292 (35.5657) 
297,290 (31.5514) 
303,287 (15.526) 
314,278 (12.4767) 
334,257 (13.3896) 
305,273 (13.3471) 
312,251 (8.54178) 
296,260 (17.7579) 
294,262 (30.063) 
279,281 (14.4854) 
280,283 (14.2522) 
279,282 (11.2208) 
279,282 (19.8591) 
283,279 (20.3007) 
277,275 (7.67891) 
287,272 (17.6797) 
286,273 (17.5513) 
294,271 (31.0346) 
271,277 (13.6553) 
288,270 (10.9951) 
272,279 (18.7593) 
276,278 (18.914) 
293,274 (15.6478) 
304,270 (17.0444) 
296,276 (17.0284) 
316,256 (11.5277) 
313,258 (39.2365) 
319,250 (10.1588) 
304,269 (17.6198) 
299,271 (17.7385) 
299,271 (31.0777) 
296,270 (15.6275) 
303,265 (10.6366) 
319,247 (19.7698) 
295,260 (32.0698) 
295,259 (16.4353) 
282,262 (16.1854) 
276,261 (13.2459) 
259,262 (13.8633) 
257,264 (14.0287) 
256,265 (10.2412) 
257,265 (20.5953) 
268,261 (10.4966) 
