389,303 (1.58524e+008) 
389,302 (8.9227) 
387,302 (3.1971) 
382,294 (36.889) 
384,293 (15.9768) 
378,292 (17.8763) 
379,292 (17.3095) 
380,292 (15.3511) 
379,291 (16.3307) 
387,274 (16.8279) 
393,255 (9.99339) 
410,231 (11.9416) 
396,225 (24.0043) 
395,225 (8.7658) 
393,221 (7.96678) 
391,214 (22.2368) 
394,214 (23.7338) 
400,218 (22.972) 
404,220 (17.4401) 
400,218 (20.203) 
393,220 (17.8675) 
399,224 (32.8245) 
401,224 (15.2656) 
399,223 (12.0871) 
400,220 (14.0759) 
420,215 (13.4822) 
420,210 (10.2789) 
429,200 (12.1014) 
436,193 (10.3829) 
439,187 (5.26502) 
444,178 (38.8932) 
449,177 (19.0878) 
451,176 (21.2528) 
454,176 (21.4443) 
454,171 (18.0344) 
456,169 (20.2247) 
453,169 (19.4295) 
442,167 (14.7166) 
440,168 (18.003) 
442,170 (28.0997) 
440,169 (13.8166) 
439,165 (12.3778) 
448,165 (26.6596) 
442,166 (10.8545) 
446,164 (24.8463) 
446,167 (6.81093) 
446,166 (36.2789) 
445,166 (18.7182) 
417,146 (33.0278) 
423,141 (17.6931) 
425,143 (13.7636) 
428,147 (16.036) 
428,148 (14.7589) 
435,155 (42.3583) 
433,149 (22.9329) 
433,151 (22.7129) 
429,150 (37.3637) 
432,148 (21.7211) 
441,157 (35.5034) 
463,170 (32.2914) 
462,171 (14.0054) 
451,178 (13.1465) 
454,193 (26.6568) 
454,201 (10.1392) 
435,286 (5.27061) 
455,353 (25.6415) 
456,378 (7.28155) 
456,376 (36.5057) 
457,391 (18.6513) 
438,424 (15.764) 
448,416 (17.4317) 
450,405 (17.1827) 
460,409 (15.3919) 
461,409 (16.4245) 
460,408 (14.4751) 
460,407 (10.5089) 
457,407 (26.7498) 
459,407 (5.89359) 
448,416 (23.3256) 
444,412 (23.3918) 
463,361 (38.3061) 
457,343 (22.2593) 
467,299 (15.861) 
460,198 (17.3931) 
457,148 (29.8912) 
450,144 (14.5731) 
445,135 (14.0388) 
453,147 (11.9868) 
439,146 (13.5146) 
437,145 (11.9984) 
438,147 (7.95049) 
443,148 (26.1583) 
444,147 (8.37997) 
