x, y, time_span
1111,194 ,12.057  
1109,193 ,7.10716  
1112,193 ,14.5468  
1113,192 ,28.9744  
1116,192 ,19.233  
1118,196 ,21.5443  
1118,193 ,12.4519  
1119,193 ,15.8747  
1117,185 ,18.7881  
1117,184 ,12.9163  
1116,184 ,6.15145  
1117,187 ,8.69613  
1111,189 ,29.1583  
1111,192 ,12.5902  
1080,185 ,25.6296  
887,198 ,16.7327  
785,205 ,14.3868  
773,206 ,13.6293  
764,206 ,12.8114  
712,210 ,11.3543  
385,234 ,34.7219  
392,239 ,18.4134  
394,241 ,16.6252  
400,247 ,15.5777  
399,246 ,13.7365  
402,249 ,13.1179  
402,248 ,12.0978  
402,242 ,11.1889  
444,256 ,17.9994  
733,494 ,31.3836  
836,568 ,15.9449  
861,575 ,15.5915  
874,581 ,12.5841  
902,579 ,14.5918  
942,588 ,13.094  
956,592 ,11.6945  
952,602 ,18.2373  
948,612 ,18.3984  
947,600 ,30.243  
942,597 ,13.4384  
937,578 ,12.0834  
935,575 ,10.0891  
933,577 ,15.1848  
932,579 ,14.6098  
925,585 ,14.4266  
922,593 ,12.4481  
925,599 ,10.6506  
933,603 ,34.2371  
946,616 ,16.2035  
942,608 ,16.802  
947,615 ,14.5981  
901,588 ,28.2222  
720,474 ,11.1452  
665,431 ,17.8604  
586,365 ,16.9613  
294,114 ,32.0022  
292,113 ,14.9286  
300,106 ,14.2946  
297,105 ,11.844  
297,97 ,19.0617  
293,95 ,18.9285  
293,98 ,16.9415  
294,100 ,16.2489  
295,103 ,15.1938  
300,113 ,30.1902  
302,111 ,13.7294  
302,111 ,11.6953  
301,111 ,24.0401  
304,113 ,10.2033  
310,117 ,16.8625  
315,119 ,15.2736  
317,123 ,14.6007  
320,126 ,12.7279  
323,134 ,28.1549  
327,138 ,10.4086  
324,138 ,18.2515  
323,139 ,16.1862  
323,140 ,14.7581  
321,142 ,13.895  
316,146 ,13.1973  
317,147 ,11.685  
307,147 ,19.0476  
274,130 ,38.2662  
162,63 ,12.632  
139,50 ,11.5995  
131,33 ,17.7557  
104,13 ,17.7872  
109,5 ,16.1534  
110,7 ,14.4139  
108,6 ,13.4913  
105,8 ,13.7602  
107,20 ,27.4283  
108,22 ,18.5459  
111,22 ,17.1554  
116,23 ,16.9453  
113,15 ,15.1789  
112,13 ,12.8608  
113,1 ,12.9419  
114,3 ,11.9851  
114,2 ,18.4231  
120,12 ,37.2607  
119,12 ,6.07214  
120,14 ,13.3197  
119,12 ,12.7542  
117,14 ,10.798  
118,14 ,17.1167  
115,10 ,15.0155  
109,5 ,13.7242  
108,5 ,13.0291  
106,4 ,32.1259  
96,2 ,14.8928  
97,6 ,13.9616  
94,15 ,11.9412  
76,29 ,19.9607  
75,29 ,18.3196  
81,28 ,16.6097  
81,28 ,17.8339  
93,35 ,15.0403  
93,30 ,26.9114  
92,26 ,17.7138  
92,21 ,16.3798  
92,21 ,15.2605  
93,20 ,14.3097  
100,20 ,12.5647  
100,21 ,11.8627  
89,26 ,19.1651  
88,33 ,17.6647  
87,35 ,32.9433  
87,30 ,15.2317  
89,14 ,14.7167  
87,18 ,13.5024  
91,7 ,11.742  
103,5 ,34.1961  
223,19 ,21.7827  
410,39 ,45.3109  
608,53 ,29.4116  
608,49 ,11.5053  
610,45 ,22.0762  
606,33 ,13.6172  
601,31 ,16.5191  
599,31 ,5.46963  
603,29 ,12.1348  
601,25 ,23.3203  
598,20 ,14.1236  
598,20 ,12.1207  
599,20 ,12.6868  
599,28 ,11.8976  
599,35 ,14.2096  
599,34 ,13.6219  
599,37 ,12.6184  
596,36 ,11.1728  
598,27 ,34.8278  
598,29 ,16.8053  
595,36 ,16.9377  
