x, y, time_span
434,151 ,17.3486  
436,150 ,20.8501  
438,150 ,18.6158  
437,148 ,34.1417  
437,132 ,14.9307  
437,131 ,10.1348  
435,134 ,12.5244  
433,131 ,11.7921  
433,130 ,7.91991  
432,129 ,25.727  
431,133 ,9.12173  
430,133 ,3.90974  
429,133 ,38.8183  
429,132 ,17.0132  
428,131 ,19.3544  
429,130 ,19.9906  
429,131 ,14.546  
428,132 ,17.947  
427,133 ,16.2447  
426,132 ,11.132  
421,131 ,13.8085  
421,130 ,26.0863  
416,125 ,10.217  
415,122 ,10.0167  
419,124 ,4.93258  
421,112 ,23.9692  
421,110 ,22.8828  
423,112 ,17.9342  
426,114 ,21.4079  
428,115 ,20.5336  
428,115 ,34.93  
431,117 ,17.1059  
431,117 ,12.3994  
430,116 ,16.7083  
430,116 ,14.253  
431,116 ,11.1031  
431,115 ,12.3257  
431,114 ,11.4775  
430,114 ,6.04052  
431,113 ,41.2946  
430,113 ,2.92714  
430,112 ,21.362  
430,112 ,20.7833  
430,113 ,16.2102  
430,113 ,18.4702  
430,113 ,17.675  
431,112 ,12.9009  
430,112 ,15.6373  
430,109 ,27.0534  
430,106 ,12.4183  
430,102 ,11.5992  
430,102 ,7.19379  
429,102 ,25.2558  
430,101 ,8.813  
430,101 ,4.00429  
429,102 ,22.9318  
428,102 ,21.9947  
426,99 ,36.7533  
426,100 ,19.9872  
429,100 ,13.9054  
428,101 ,17.5228  
431,102 ,16.6656  
432,103 ,11.5682  
431,101 ,14.4688  
429,100 ,13.8759  
431,101 ,9.55005  
428,101 ,29.0655  
430,100 ,8.14216  
433,100 ,25.5433  
433,102 ,5.28666  
432,104 ,22.7153  
428,107 ,22.116  
430,105 ,20.4458  
443,139 ,19.2196  
443,135 ,31.9058  
442,134 ,16.2349  
442,133 ,17.6944  
440,130 ,12.2685  
441,128 ,13.1215  
437,126 ,11.5805  
436,126 ,6.5362  
433,121 ,24.5644  
434,123 ,8.23538  
434,123 ,23.5996  
433,121 ,20.998  
435,123 ,15.7839  
435,123 ,18.3184  
436,123 ,18.249  
440,123 ,13.155  
440,122 ,15.3427  
441,122 ,15.0787  
441,121 ,9.84833  
442,114 ,28.6564  
444,112 ,7.01506  
445,110 ,25.5342  
445,110 ,8.5992  
445,112 ,4.59235  
445,114 ,22.4307  
446,113 ,21.6274  
446,113 ,17.1398  
441,114 ,19.721  
440,109 ,31.1713  
440,104 ,31.6397  
440,100 ,11.1107  
440,101 ,13.4468  
443,104 ,12.7299  
444,106 ,8.41338  
446,107 ,11.001  
446,103 ,10.7429  
447,102 ,24.4799  
448,100 ,6.53304  
452,105 ,17.9531  
453,109 ,20.4163  
452,114 ,19.8781  
452,116 ,15.1973  
452,116 ,17.5736  
452,114 ,17.1342  
450,115 ,12.2678  
450,114 ,30.6751  
449,114 ,9.05047  
448,112 ,10.9585  
448,112 ,10.5132  
451,111 ,6.64016  
451,111 ,24.425  
455,111 ,8.18795  
453,112 ,2.97254  
484,136 ,22.7537  
490,146 ,33.5309  
495,150 ,18.6075  
495,156 ,17.3702  
496,161 ,12.9818  
497,169 ,15.4839  
497,170 ,14.817  
496,176 ,10.3603  
495,183 ,12.8982  
487,180 ,12.5761  
477,177 ,26.3147  
480,179 ,8.72924  
485,186 ,5.61362  
489,192 ,23.1338  
492,198 ,23.87  
493,197 ,19.5655  
495,198 ,19.7766  
495,198 ,19.8979  
496,200 ,15.3518  
496,202 ,33.3623  
496,206 ,11.1351  
496,210 ,15.2066  
495,217 ,14.1151  
493,219 ,8.51819  
491,220 ,10.6781  
490,220 ,10.0703  
488,219 ,5.51472  
488,219 ,23.5861  
486,217 ,34.7469  
483,214 ,20.3038  
481,211 ,19.7456  
481,209 ,14.729  
481,206 ,17.4316  
481,206 ,17.0675  
483,203 ,12.3619  
484,202 ,15.4126  
486,200 ,14.2736  
489,198 ,28.4677  
488,197 ,10.8728  
487,196 ,7.93171  
485,195 ,24.2544  
487,198 ,7.96432  
490,200 ,19.6521  
490,200 ,21.851  
493,203 ,20.9728  
494,205 ,15.8677  
493,206 ,34.6023  
494,205 ,12.8617  
491,204 ,15.401  
492,205 ,14.9265  
491,204 ,10.6327  
492,202 ,12.4351  
492,206 ,12.127  
493,207 ,6.88128  
493,206 ,25.3893  
494,206 ,20.8648  
493,209 ,22.3379  
493,210 ,21.5795  
493,212 ,17.3533  
493,218 ,19.1253  
495,221 ,19.1851  
495,220 ,14.0163  
494,218 ,16.5311  
496,216 ,16.5652  
496,217 ,30.2756  
496,217 ,13.8897  
494,212 ,7.83569  
493,209 ,26.7851  
493,209 ,9.82952  
490,207 ,5.25089  
489,205 ,23.6302  
489,203 ,23.2263  
489,203 ,18.1525  
487,200 ,36.7343  
489,201 ,14.7389  
490,200 ,17.0096  
492,201 ,16.8563  
498,203 ,12.5685  
501,203 ,14.4055  
499,204 ,13.7233  
498,204 ,8.99281  
499,205 ,11.4192  
496,205 ,23.5721  
498,205 ,26.217  
497,206 ,9.88195  
496,206 ,5.18828  
492,203 ,21.7513  
488,200 ,22.8934  
491,201 ,18.9956  
492,201 ,19.566  
497,204 ,19.0137  
500,205 ,34.1889  
499,206 ,15.7545  
500,207 ,10.6546  
501,209 ,12.4873  
505,212 ,11.649  
505,213 ,7.00191  
506,213 ,25.3714  
506,215 ,8.92347  
505,215 ,3.70122  
506,215 ,38.6812  
504,214 ,16.6259  
503,218 ,34.7386  
501,218 ,14.0603  
500,219 ,31.68  
499,219 ,10.7691  
502,215 ,40.5183  
503,215 ,11.5211  
501,216 ,9.41302  
500,217 ,4.58378  
499,217 ,23.3069  
497,214 ,22.8624  
498,216 ,17.7223  
498,215 ,21.2208  
497,214 ,20.3897  
499,216 ,34.5329  
501,217 ,18.1675  
501,217 ,11.8586  
500,213 ,14.4175  
500,211 ,13.6091  
500,210 ,9.0215  
502,209 ,11.553  
502,210 ,11.1556  
503,212 ,5.90427  
503,212 ,40.7059  
503,212 ,2.65575  
502,210 ,21.6128  
503,211 ,20.8005  
504,209 ,16.2249  
504,206 ,18.3429  
504,204 ,17.975  
501,203 ,12.6762  
485,193 ,16.7041  
454,158 ,26.7132  
426,126 ,12.2804  
427,125 ,11.5254  
408,104 ,6.88348  
403,96 ,25.1486  
403,95 ,8.50697  
403,99 ,4.04594  
401,97 ,22.4548  
398,91 ,21.7682  
396,89 ,36.1599  
396,89 ,18.4945  
397,90 ,13.8628  
397,90 ,16.3054  
399,90 ,15.3456  
447,241 ,145.849  
424,246 ,21.9311  
432,245 ,20.1763  
429,242 ,15.9894  
431,242 ,18.5034  
431,242 ,31.2401  
429,241 ,16.6102  
428,240 ,13.3012  
427,239 ,8.97577  
426,240 ,11.2559  
426,240 ,10.5313  
426,240 ,5.88506  
427,242 ,24.5496  
427,242 ,7.87718  
427,242 ,38.2633  
428,243 ,20.5885  
428,243 ,16.2018  
430,243 ,18.4683  
432,241 ,18.5643  
432,241 ,15.0903  
432,241 ,15.6636  
432,241 ,15.0327  
428,237 ,9.75399  
427,237 ,29.4298  
424,235 ,6.73769  
423,233 ,25.6011  
423,233 ,8.5519  
423,232 ,4.18838  
424,232 ,22.2628  
424,232 ,21.7503  
425,231 ,16.7739  
426,231 ,19.5321  
426,233 ,30.8092  
426,234 ,16.6108  
424,232 ,15.8806  
423,230 ,11.1985  
422,229 ,13.2267  
420,229 ,12.8754  
420,230 ,8.08554  
420,232 ,11.0589  
420,233 ,10.3377  
429,242 ,24.7097  
429,243 ,8.11553  
431,251 ,1.69585  
448,296 ,21.6036  
496,434 ,19.7192  
524,518 ,16.811  
548,586 ,17.7919  
555,610 ,17.2618  
568,648 ,12.0584  
570,656 ,31.2817  
568,655 ,9.32306  
569,658 ,11.6006  
566,660 ,10.8024  
