394,276 (8.93187e+007) 
388,275 (12.7903) 
382,278 (12.8731) 
381,278 (12.5197) 
384,276 (9.13166) 
382,277 (19.3673) 
382,278 (32.2742) 
383,278 (14.4197) 
384,277 (13.6446) 
390,276 (11.4395) 
392,279 (19.6429) 
396,284 (19.529) 
397,285 (16.2859) 
395,282 (19.9071) 
397,276 (19.9031) 
400,278 (36.8355) 
402,279 (8.70675) 
403,279 (11.1646) 
402,280 (18.827) 
402,281 (17.579) 
400,281 (16.4036) 
399,283 (16.9718) 
394,287 (14.9758) 
393,288 (12.6757) 
393,292 (28.7477) 
394,298 (9.15135) 
394,298 (17.4553) 
395,299 (16.6083) 
396,299 (15.0489) 
399,300 (14.9816) 
396,297 (14.7617) 
396,298 (11.1414) 
399,301 (19.4368) 
407,307 (33.2682) 
399,300 (16.6454) 
386,302 (15.804) 
342,325 (13.3184) 
337,328 (13.4863) 
335,322 (13.6439) 
343,318 (11.0693) 
339,316 (18.2874) 
352,308 (18.0225) 
356,304 (33.4162) 
357,304 (14.8334) 
354,304 (12.2635) 
342,309 (12.8376) 
324,322 (12.1207) 
323,324 (10.064) 
318,329 (18.3991) 
317,328 (16.5626) 
317,328 (14.0752) 
320,324 (30.8519) 
318,325 (11.3518) 
325,329 (20.5902) 
306,317 (10.5565) 
304,315 (16.7234) 
423,381 (17.1274) 
437,392 (17.016) 
438,394 (14.0231) 
468,392 (13.6573) 
472,435 (28.3976) 
479,439 (12.7738) 
466,448 (10.2017) 
464,450 (15.3897) 
459,438 (15.8954) 
460,439 (15.0156) 
466,441 (13.6392) 
467,438 (13.0771) 
470,434 (11.3287) 
481,444 (35.6462) 
481,444 (16.4463) 
482,447 (14.1915) 
481,446 (14.3611) 
486,438 (14.3088) 
485,438 (12.5296) 
479,436 (12.216) 
463,455 (12.4737) 
451,457 (9.12329) 
450,458 (32.6363) 
365,460 (13.7807) 
257,461 (13.5286) 
243,460 (12.5671) 
248,460 (11.7865) 
218,461 (19.6901) 
219,461 (19.2465) 
222,460 (15.1784) 
224,457 (15.5106) 
225,444 (29.2347) 
228,438 (12.3968) 
227,437 (11.5088) 
231,417 (17.7253) 
227,424 (17.6961) 
229,434 (17.4496) 
210,454 (15.7503) 
210,456 (14.2679) 
210,458 (13.5592) 
217,463 (28.6163) 
219,462 (10.5527) 
233,456 (16.3073) 
235,452 (16.2644) 
236,453 (16.3498) 
235,458 (30.5537) 
236,459 (13.2749) 
233,463 (10.4231) 
244,458 (34.9287) 
241,458 (16.8091) 
239,458 (15.7432) 
227,472 (15.3612) 
231,464 (12.9875) 
225,467 (13.3791) 
228,462 (13.2053) 
223,440 (9.21813) 
213,406 (17.5165) 
193,356 (31.3847) 
168,279 (14.6319) 
157,234 (13.7033) 
167,236 (11.511) 
172,225 (20.0116) 
176,232 (10.8948) 
175,226 (17.0801) 
175,224 (17.044) 
177,228 (15.515) 
171,228 (30.4798) 
171,233 (12.8798) 
176,241 (10.173) 
179,240 (18.408) 
178,239 (18.9364) 
179,240 (16.1441) 
178,238 (17.3829) 
178,235 (14.9998) 
179,236 (12.0082) 
178,230 (28.6797) 
178,232 (9.25193) 
176,233 (17.2732) 
172,232 (16.6482) 
172,232 (14.4867) 
179,235 (31.6543) 
255,230 (12.1653) 
330,204 (41.4005) 
400,177 (31.6292) 
413,180 (13.6879) 
427,184 (14.162) 
428,185 (13.3309) 
433,181 (11.8725) 
436,180 (19.2809) 
437,180 (17.6556) 
440,178 (32.5455) 
439,177 (14.6351) 
442,179 (12.2426) 
443,176 (12.7697) 
443,177 (12.4245) 
441,183 (10.1385) 
441,185 (18.5266) 
444,188 (17.1657) 
447,196 (14.4683) 
444,199 (30.8636) 
444,200 (11.6055) 
448,201 (19.6413) 
451,201 (18.6768) 
449,201 (16.9258) 
448,201 (17.29) 
447,200 (16.6051) 
446,199 (13.1474) 
452,186 (13.5086) 
453,185 (27.6852) 
454,184 (18.7057) 
452,192 (18.7154) 
452,194 (15.3102) 
454,196 (15.6607) 
457,197 (15.7748) 
458,193 (13.4101) 
457,191 (13.5558) 
456,190 (12.0498) 
455,188 (26.6246) 
456,189 (16.7243) 
449,196 (14.0732) 
417,225 (14.3993) 
380,259 (13.6995) 
379,263 (12.3065) 
378,264 (12.4333) 
362,257 (10.9595) 
359,261 (16.2112) 
366,275 (32.7591) 
364,279 (13.1774) 
361,277 (13.3025) 
361,276 (12.4222) 
357,272 (10.5399) 
352,268 (19.4819) 
351,267 (18.9771) 
351,264 (16.0518) 
351,261 (15.4174) 
352,264 (29.3434) 
353,266 (12.6723) 
353,268 (11.6778) 
354,268 (17.2699) 
352,272 (17.7197) 
354,271 (17.0934) 
359,271 (15.6551) 
359,270 (15.3431) 
363,263 (14.7361) 
362,267 (28.7784) 
360,269 (10.7944) 
359,271 (16.3168) 
356,275 (16.6092) 
356,274 (16.2844) 
354,270 (14.2512) 
352,272 (15.0563) 
352,271 (13.6137) 
354,269 (10.1068) 
353,271 (35.0879) 
354,270 (15.4381) 
359,272 (15.9469) 
359,273 (14.9379) 
359,272 (12.9128) 
353,268 (13.6674) 
342,266 (12.9809) 
305,291 (9.49106) 
310,288 (17.7531) 
306,298 (31.4348) 
304,300 (14.7556) 
304,299 (13.8864) 
308,301 (11.4362) 
310,300 (19.7709) 
311,310 (19.6147) 
314,314 (17.4792) 
316,309 (16.9616) 
317,311 (15.7187) 
317,310 (30.8387) 
317,309 (12.8439) 
310,303 (10.2894) 
310,297 (18.4355) 
303,296 (18.3391) 
303,296 (16.4936) 
305,300 (16.7449) 
309,301 (16.631) 
308,302 (12.4278) 
316,307 (28.8329) 
311,301 (9.20027) 
309,301 (17.9511) 
308,304 (17.4403) 
300,303 (14.6766) 
