212,113 (8.88512e+007) 
296,145 (19.4763) 
305,149 (17.9648) 
310,150 (13.2232) 
328,155 (15.7522) 
330,155 (15.1469) 
329,151 (10.5867) 
325,149 (37.2789) 
327,149 (7.26458) 
341,158 (18.4445) 
344,157 (17.0052) 
344,159 (12.3261) 
344,160 (15.0351) 
342,159 (13.9842) 
340,155 (9.48002) 
339,154 (19.7631) 
340,156 (31.9006) 
343,160 (17.9836) 
351,171 (16.4503) 
359,189 (11.2203) 
364,201 (21.9439) 
365,197 (13.0144) 
365,198 (8.74458) 
366,198 (18.9768) 
367,199 (18.3698) 
366,193 (33.5313) 
367,193 (16.1365) 
367,190 (10.3831) 
369,188 (20.206) 
364,189 (12.5673) 
364,187 (7.19276) 
364,186 (18.2931) 
363,183 (17.1203) 
363,182 (12.5318) 
362,180 (33.5449) 
364,181 (11.543) 
368,184 (20.337) 
377,192 (10.9068) 
374,192 (15.2181) 
370,195 (18.6717) 
356,201 (16.0996) 
352,204 (12.8754) 
351,205 (15.392) 
369,201 (26.5365) 
377,201 (19.5618) 
378,201 (18.2787) 
379,203 (13.1253) 
379,205 (16.8419) 
381,207 (15.2367) 
381,207 (10.3305) 
380,208 (20.7073) 
379,209 (11.8103) 
376,218 (34.9731) 
373,218 (18.4452) 
370,227 (12.1217) 
353,296 (14.5267) 
349,313 (13.6494) 
349,313 (8.90828) 
348,316 (19.4527) 
348,317 (18.7802) 
347,321 (14.5309) 
347,314 (34.3076) 
348,312 (12.7527) 
347,312 (13.7275) 
346,309 (12.843) 
338,307 (8.27548) 
333,309 (18.5718) 
337,310 (17.751) 
338,310 (17.9612) 
346,315 (16.821) 
347,316 (28.9794) 
347,315 (13.4527) 
341,305 (12.2444) 
341,302 (7.83384) 
344,298 (18.5343) 
346,309 (16.7688) 
345,305 (12.8124) 
346,305 (14.4792) 
347,304 (13.7384) 
361,313 (29.0688) 
361,311 (11.4906) 
398,359 (15.0227) 
445,422 (16.6267) 
454,437 (15.7639) 
455,443 (11.9346) 
463,454 (21.6724) 
463,454 (12.9217) 
464,455 (9.37885) 
464,456 (35.0853) 
464,454 (14.4665) 
464,453 (15.497) 
462,452 (14.9032) 
463,453 (10.5316) 
466,453 (21.2077) 
468,454 (11.7462) 
467,456 (16.0255) 
464,458 (17.9241) 
462,459 (31.1765) 
459,458 (16.325) 
459,458 (14.3803) 
457,456 (9.55236) 
456,454 (19.729) 
