x, y, time_span
297,328,32.8613
296,329,17.6955
298,325,29.1048
298,330,12.9686
298,331,26.9434
298,331,17.8193
319,353,31.5289
311,374,16.5483
340,403,28.2432
369,421,12.1126
407,457,42.446
405,458,30.3573
403,458,14.4067
428,461,27.6155
421,460,20.377
423,468,23.6348
430,487,44.4505
421,479,177.345
418,425,16.9984
416,433,29.3732
420,436,14.1536
423,457,43.6808
426,515,31.7136
418,487,16.2723
412,473,29.5697
409,477,13.7218
406,481,25.5308
401,477,46.482
400,476,14.7457
407,472,28.4472
409,469,12.9055
409,468,24.538
406,468,16.2098
408,466,30.7054
411,466,13.4749
414,464,26.9608
409,465,19.6932
412,414,31.8868
412,382,15.4688
420,328,45.3514
421,300,25.5788
420,298,17.9173
419,286,31.419
427,234,14.9275
429,224,27.2742
429,130,47.9632
427,128,16.5374
428,131,30.1071
427,130,15.1428
427,129,26.2522
426,128,18.3628
434,138,32.1592
434,138,16.18
433,138,28.5455
427,144,13.1072
427,140,25.7118
426,141,17.0975
423,141,47.3616
426,133,27.8233
426,133,19.6311
427,137,33.1264
428,141,16.8628
428,142,29.2796
425,137,42.2535
423,132,18.9662
428,133,32.3949
431,133,16.3998
441,127,28.4497
441,129,12.476
436,129,26.3481
434,129,16.9491
438,134,32.6417
438,135,17.3113
431,134,29.9145
427,135,16.1895
426,123,48.2574
427,110,22.6118
427,93,15.6145
427,98,36.0263
417,135,6.46533
404,143,25.1873
379,147,46.3827
379,147,15.7523
289,154,28.0909
267,150,12.4931
253,149,24.4018
253,148,21.4959
262,134,19.8169
272,113,19.0816
268,122,32.5312
264,130,16.9446
221,165,30.0589
209,162,13.2941
197,161,43.0403
120,201,31.3578
118,203,16.5957
122,198,29.3713
131,186,12.8806
125,196,7.60622
142,170,17.3342
105,200,29.503
130,181,14.2781
135,176,14.2775
102,204,28.0231
108,199,12.418
117,194,24.3922
144,176,16.2381
165,160,30.481
162,160,14.4705
158,160,26.6171
160,161,19.2468
166,164,32.4124
171,166,15.1858
174,183,10.605
167,186,37.1881
159,195,7.649
150,197,17.7606
155,192,17.5239
153,183,31.7754
165,161,15.4438
165,174,27.4838
159,185,31.6106
151,208,16.417
151,203,16.5674
152,200,30.1055
157,203,15.1279
151,209,26.4122
143,239,17.9737
315,253,17.7492
291,256,16.6379
291,257,32.1728
298,257,14.5646
310,240,9.18115
310,245,19.5545
312,241,18.9355
312,243,14.3325
315,245,16.4398
309,249,15.7892
311,249,11.9063
311,249,38.9975
303,243,8.22975
300,240,19.8159
290,229,17.7429
270,216,13.1797
248,202,15.5872
224,182,14.5551
222,181,9.99657
199,165,20.508
196,163,24.6118
197,164,18.5673
195,169,17.6164
197,168,12.0563
197,171,14.3976
196,169,13.8162
195,170,9.08024
197,171,19.3958
199,169,18.6088
196,166,33.494
196,165,16.4593
196,165,11.0665
197,163,23.0383
198,163,12.9106
197,163,8.05571
197,164,18.3666
197,164,17.6771
197,166,13.5359
198,165,31.9014
199,165,10.2322
193,168,21.2808
191,170,11.7997
192,170,15.325
190,173,17.3609
190,173,16.5879
202,172,12.2997
290,165,14.4985
322,161,26.5796
335,159,20.4522
381,161,11.7395
397,156,14.1285
413,151,16.4843
418,149,15.5638
426,148,11.3179
430,150,21.3611
429,151,12.5197
425,151,27.8831
424,151,18.2206
425,152,13.2297
423,154,15.8323
424,153,14.5774
425,153,10.1779
426,154,20.4914
425,155,11.7766
426,157,15.4178
423,155,33.5622
424,157,12.2796
406,156,14.2522
407,156,13.4677
414,158,11.7578
421,148,19.3753
420,149,18.5579
420,149,13.9669
421,150,16.3988
411,155,29.0487
412,155,14.16
382,191,13.7121
343,232,8.91576
316,266,18.3499
300,285,17.9037
304,284,13.5873
304,283,16.4699
304,283,14.562
306,285,29.7885
306,284,12.8094
307,283,7.195
306,283,17.5046
305,283,16.8074
305,283,12.2651
305,282,14.6594
302,284,13.8278
303,285,9.39547
304,287,35.8691
303,287,14.052
303,287,17.5184
306,291,15.5262
307,294,11.6122
311,294,21.6246
312,295,12.604
312,293,8.1554
314,292,19.1073
305,276,31.6849
254,240,16.5234
221,218,15.8574
226,220,10.2062
193,197,20.5205
182,187,11.7591
178,185,15.2506
175,182,17.449
177,183,16.7693
178,182,31.7563
180,182,14.383
182,181,9.01958
182,181,19.4164
185,182,18.7897
184,182,14.1042
181,184,16.5348
182,186,15.7982
182,187,11.4617
185,187,37.8117
188,187,8.15499
205,190,33.6639
222,194,13.0916
301,178,15.1793
412,171,14.7331
395,172,10.0373
417,172,48.522
394,178,18.0465
405,175,18.0211
411,169,11.9089
424,163,22.3331
424,163,13.5084
427,166,8.9593
429,167,19.5028
430,167,18.632
430,167,33.6562
431,167,16.8734
430,165,11.2218
425,155,21.3312
422,157,12.2662
424,159,8.07204
430,162,18.6896
432,151,17.6878
435,150,14.2523
302,207,210.979
319,249,15.0994
350,261,17.2285
341,269,16.2264
339,274,11.0512
343,277,36.5951
350,286,27.355
352,292,18.3037
355,297,12.8261
355,297,15.849
353,292,14.7404
352,288,10.0621
350,284,20.4376
346,276,11.7758
345,274,15.3285
339,276,33.8197
339,275,12.4653
322,301,14.5653
318,311,13.6158
318,314,9.02818
319,318,19.4169
319,317,18.5448
320,321,14.1526
318,323,16.3108
319,322,28.8687
316,322,14.6463
316,322,13.568
317,323,8.27094
317,322,18.4428
312,315,17.7353
311,315,13.4321
311,313,15.4471
345,302,28.2096
347,306,7.9662
332,331,31.0973
324,325,13.2099
321,330,12.6397
324,326,11.9861
326,329,18.3429
324,331,18.5779
308,323,33.2296
307,323,14.6447
305,321,13.7277
302,321,13.009
298,321,11.3581
284,320,18.8987
294,324,16.9967
299,328,16.9957
294,319,16.2839
319,327,48.0059
320,334,10.8867
316,335,28.0362
322,339,4.12104
320,340,4.46202
322,338,1.83635
319,331,16.6986
314,327,16.1387
308,325,14.4967
317,324,28.7973
316,319,9.10354
314,317,17.0786
308,316,15.8382
303,312,14.009
293,298,13.3596
295,296,12.845
299,295,11.3562
295,315,18.8924
297,315,34.1159
298,310,15.6153
302,300,14.7987
305,295,12.8266
305,291,12.3582
310,285,11.6798
297,292,18.0092
293,303,17.362
285,311,20.7189
281,308,26.9567
286,305,18.5323
288,300,16.1749
296,279,14.6108
298,285,13.8088
302,302,12.5671
300,310,12.0833
291,303,12.8076
290,299,9.79972
291,304,33.9799
293,309,14.2694
292,309,13.6607
290,301,13.1007
298,308,10.9875
303,314,18.966
302,312,19.4486
294,308,16.4942
294,306,15.9488
298,306,31.5131
296,304,14.9143
298,308,14.4651
297,309,10.0429
297,310,18.5932
297,315,17.7031
296,316,16.508
297,314,14.7716
298,306,14.8792
308,308,29.8068
301,304,12.8713
300,308,11.1798
307,322,16.7835
310,327,16.2179
309,327,15.8483
306,322,13.4764
301,314,13.5459
302,316,11.6453
300,311,36.36
290,286,9.73829
286,277,16.9713
284,283,15.923
284,284,14.0129
287,281,13.3238
278,275,12.7143
270,272,11.0073
272,275,19.6046
273,273,35.3259
275,277,18.4969
288,288,17.4131
288,290,15.4739
291,293,9.86765
293,300,18.4675
290,302,15.6089
290,303,14.0409
289,300,14.1639
293,306,31.9457
301,302,15.2848
302,308,12.6609
303,308,11.6451
303,308,21.8957
302,302,10.3319
305,303,14.2883
305,307,13.3994
302,316,12.3062
306,310,28.4641
295,299,7.84483
284,281,16.3993
284,283,15.0157
288,291,13.9725
295,292,12.6919
298,293,11.9301
295,283,18.5854
296,286,17.8176
292,287,36.2866
285,286,10.7892
294,289,18.89
304,300,17.9503
304,296,16.0265
318,295,14.8336
309,297,12.1418
310,296,12.5154
309,297,12.3728
302,298,27.2482
302,288,18.1742
296,283,15.4208
292,280,17.1941
295,289,14.2701
301,316,12.3818
298,294,9.76486
299,298,19.374
301,304,16.1613
304,318,33.2874
313,324,15.3144
312,321,13.8196
313,317,11.9203
307,295,17.3546
299,269,16.8545
297,264,16.5665
294,260,18.0927
291,254,16.7351
287,269,29.672
291,263,11.8171
299,252,19.6664
296,265,16.3403
289,276,16.5164
288,284,15.3641
289,295,13.3463
289,299,14.3169
291,298,13.3143
298,309,28.9308
299,306,12.4534
300,308,12.4485
299,302,9.282
299,299,17.8061
299,309,15.2401
279,302,11.4252
280,302,18.0489
278,303,16.7683
277,306,32.9686
276,301,13.9085
279,296,11.9771
279,291,19.3051
290,301,17.3086
285,311,16.989
291,313,16.0258
293,315,14.2624
295,312,14.2558
297,318,28.9918
303,332,11.5868
311,344,18.4935
309,340,16.2631
301,324,16.0834
302,308,15.9421
301,303,13.216
300,304,13.1188
296,302,12.9159
298,303,27.3196
294,290,19.7561
291,284,15.0846
290,281,14.8608
287,273,14.1418
289,275,11.9713
289,281,20.0083
289,287,11.5908
289,289,18.0014
291,297,34.0456
290,295,13.9712
293,296,13.841
295,285,28.5888
305,292,11.0931
300,291,19.7113
299,286,15.9692
298,287,14.3662
300,286,12.0858
305,290,12.9897
305,286,11.5235
317,292,17.5022
325,300,30.7444
315,299,11.9773
308,299,19.115
307,300,18.1633
307,301,16.6334
308,303,17.5318
308,303,15.7492
306,301,13.6419
304,300,13.7641
305,308,28.5411
305,309,15.4332
303,310,15.5519
296,289,20.3308
297,289,9.13945
296,285,11.7282
295,289,17.3545
295,288,12.6284
299,289,12.2993
295,286,26.1
294,267,16.048
292,281,14.1353
291,276,14.0492
290,275,12.2221
292,274,10.9638
291,280,17.9916
290,293,17.2191
290,297,16.7006
289,304,31.9848
290,305,13.1074
296,306,11.9662
297,307,19.0663
296,308,18.7608
293,311,16.7126
282,309,16.2317
281,318,14.9987
283,316,14.4528
286,313,29.7798
293,310,10.9888
317,321,17.807
315,320,17.1777
302,322,15.8835
302,322,18.7828
298,316,18.9875
295,311,17.1604
295,308,16.3379
282,301,31.0379
282,301,15.1862
284,297,14.9927
290,298,14.9827
295,298,11.5566
296,301,16.9204
298,299,15.4397
294,305,14.5577
293,303,13.7091
284,306,29.3953
281,305,11.9462
302,310,18.8602
294,310,15.7378
294,303,14.7946
298,299,17.1675
299,298,16.2077
307,321,14.7924
290,320,12.1314
295,301,26.5064
297,318,18.9818
300,317,18.4048
305,312,15.7001
299,309,13.7947
296,309,13.0556
291,319,10.7174
290,317,20.4959
291,316,10.564
283,304,34.3905
282,303,16.8752
280,302,13.3511
280,296,12.39
280,291,11.7993
288,287,18.8523
286,286,18.9753
296,297,14.173
295,296,12.8676
295,299,28.9238
294,298,13.5296
292,298,13.1736
292,299,11.7823
292,298,17.1935
294,290,16.4997
291,290,15.9282
291,289,14.894
291,289,15.8971
291,287,30.8704
292,286,13.2088
293,290,11.8119
295,286,15.7174
293,278,15.6458
296,287,15.2732
298,291,14.6427
299,289,15.8669
295,287,13.5467
286,301,24.5809
284,302,15.9354
290,315,12.0628
293,321,10.6501
290,309,18.0106
282,302,16.6347
285,307,15.6975
285,304,14.8887
289,301,14.6935
291,302,30.4917
288,303,16.1919
289,302,17.1531
285,295,16.6719
282,292,12.9729
283,291,11.0282
285,289,17.5984
282,292,13.6818
284,284,13.4913
290,275,28.8008
283,292,10.0585
283,293,17.2851
285,293,16.1277
294,290,14.9673
294,291,14.2064
294,291,12.6868
295,289,11.8253
298,283,19.7161
295,282,34.5996
287,279,22.6352
294,276,15.611
309,275,14.339
302,283,16.9287
275,288,16.3627
277,289,15.6492
277,294,14.4705
279,298,10.5705
283,307,29.9845
283,308,12.4935
285,308,7.48892
292,307,11.6955
292,299,18.5107
292,293,17.284
292,292,16.5966
291,291,15.3883
290,287,14.8391
288,282,30.2841
289,285,21.0293
290,290,12.8166
298,307,12.6458
290,310,12.1419
283,304,12.8414
282,302,8.22381
286,297,11.7842
285,294,16.9384
285,291,29.4724
281,288,12.5361
281,287,9.45209
279,277,17.3091
282,273,16.295
283,274,16.1644
294,281,13.919
295,281,13.4121
298,279,12.1409
296,293,27.4683
298,288,19.3399
288,279,18.8727
286,277,14.2693
284,275,12.6958
288,281,10.9033
289,279,19.1824
288,277,16.8079
286,275,16.6358
283,278,31.3637
284,280,12.8297
285,284,11.6316
280,295,18.6338
278,293,18.0088
277,291,16.9506
278,286,15.7736
278,284,14.7449
278,286,14.7601
277,283,29.7386
271,287,17.6925
272,287,17.7274
275,281,17.238
177,457,33.0444
177,457,17.8824
175,455,17.2656
170,452,13.1206
165,448,16.274
166,443,13.2879
166,443,9.08392
165,442,18.5938
162,444,17.9924
168,447,32.9464
168,446,15.3233
168,446,11.1052
170,449,20.7998
170,448,11.4226
170,446,16.1945
171,445,17.3328
171,443,16.4542
