x, y, time_span
444,124,45.5143
435,117,13.6437
479,101,71.4013
472,110,45.4802
454,150,56.5017
447,168,30.3575
447,164,13.9545
439,158,43.6443
424,163,32.9673
423,164,18.685
428,169,29.2363
461,176,12.7256
465,177,26.0725
454,177,47.1469
453,179,15.0094
458,170,27.9052
455,163,19.9217
451,165,33.7805
450,170,16.9105
465,139,32.0682
463,134,15.0181
367,132,29.4136
390,139,11.8312
405,146,33.8739
394,143,16.1007
459,160,46.3173
453,161,26.9603
439,166,19.3579
446,161,31.7708
468,153,14.8572
468,156,30.0144
471,196,42.0974
477,195,17.4981
471,184,30.943
455,187,14.0345
433,182,28.7867
279,146,10.7342
274,140,33.8316
295,140,17.7694
438,162,30.9205
459,194,12.7081
455,180,26.6982
455,194,17.9167
474,195,47.8968
451,184,29.0624
448,181,12.9468
439,179,25.6454
440,181,17.0718
445,184,30.7561
446,185,43.7933
444,186,20.125
315,185,25.4394
399,195,14.7733
336,138,28.8767
360,148,11.825
344,143,35.0801
375,163,17.6986
355,162,31.6541
358,163,13.8599
447,199,27.791
452,196,18.9219
458,193,48.899
467,195,30.4102
462,193,13.6886
444,193,26.7165
423,170,17.8666
392,157,32.139
329,159,49.5626
304,147,16.3021
407,184,30.4231
443,194,13.2862
441,206,22.7261
435,219,13.6885
450,226,28.6746
442,228,11.2632
450,227,32.8646
461,229,15.8256
461,227,29.7995
448,228,13.0112
435,234,43.0525
425,246,32.3725
425,246,15.5457
424,171,28.8349
479,164,12.1616
494,152,25.8378
462,162,46.8715
434,215,14.98
432,206,27.8531
425,192,18.8753
425,194,32.7419
429,216,15.8928
455,248,30.9127
455,247,13.2644
455,244,27.8519
460,244,17.7734
472,213,31.8161
362,163,15.6496
301,134,44.8805
453,221,26.3561
451,203,18.3449
451,183,30.8566
445,192,14.2329
393,196,27.8647
380,209,49.0994
415,212,16.8589
451,215,29.8885
441,211,12.9898
460,223,27.0112
472,231,17.7657
473,233,32.6997
390,214,15.1061
400,228,31.506
428,234,12.73
442,231,25.8712
464,215,17.0534
467,202,48.216
496,170,28.4086
494,176,11.5699
499,180,32.8775
478,209,16.0472
431,241,30.1053
312,285,43.1707
290,317,18.8126
254,183,27.6986
254,182,19.1374
247,190,16.9861
249,193,17.2404
249,199,15.0562
246,197,15.0436
243,196,13.4415
239,196,11.7812
236,193,17.8514
232,179,31.7624
228,181,13.2391
258,215,11.8991
266,216,19.1758
301,236,17.5056
326,245,20.8596
335,249,10.7019
336,249,13.4407
357,257,12.7927
349,244,27.8203
350,244,22.2997
352,246,17.1815
352,251,16.4466
354,254,14.0529
353,253,16.3582
354,254,8.21506
354,253,13.4206
353,253,14.7085
352,255,26.9932
354,255,17.4098
351,254,14.3374
354,251,13.6872
354,251,12.9117
351,250,11.5597
350,252,18.4742
347,252,17.8112
348,252,16.5511
357,272,32.3472
353,267,14.4504
364,280,12.6169
363,280,11.8389
363,281,18.8264
353,284,17.5168
349,294,16.9256
350,290,15.9247
352,294,14.6429
354,300,30.2269
354,301,16.7931
355,300,16.4654
355,299,17.5574
356,298,16.7571
364,304,14.1555
365,306,10.1611
366,307,15.8755
365,305,15.0231
365,309,28.0441
362,306,10.835
360,298,16.6127
358,297,15.6645
354,299,14.7367
354,301,13.3646
354,301,12.7303
355,300,11.9496
355,299,18.3137
354,302,34.3497
357,299,19.8139
359,300,19.4934
362,298,19.2413
365,299,16.0778
365,301,15.6329
365,302,17.0483
367,302,14.1807
367,298,15.4297
368,300,27.9068
370,302,19.086
369,299,19.6199
368,303,19.5295
366,301,18.5252
364,298,12.4272
366,301,9.27006
369,308,16.6981
369,309,15.867
370,306,31.5904
367,301,13.6778
367,303,11.5676
366,304,18.6052
365,308,17.8396
357,293,16.6424
300,199,15.7459
305,205,15.5272
302,201,13.2763
294,186,29.669
294,187,11.714
294,187,18.5339
294,194,17.6532
295,199,15.2941
295,197,15.2499
291,193,14.2409
289,187,17.0034
291,185,11.6473
278,170,35.0179
273,165,17.5586
239,131,16.2237
173,66,14.5642
151,48,13.9115
137,41,13.0222
134,37,11.3769
131,34,19.0303
91,-4,18.1522
89,-6,33.344
90,-1,16.6271
88,-6,15.4654
91,-4,12.6492
91,-3,12.8209
97,2,10.1535
111,23,19.8096
111,23,17.9239
114,24,17.4209
113,28,33.5933
111,29,13.084
109,26,11.8983
109,25,18.9723
111,22,16.4477
110,18,15.5739
110,20,14.6598
111,14,13.6405
110,9,12.5815
105,2,27.8221
105,0,22.047
105,-3,14.2658
105,-5,13.4424
107,-3,10.4654
112,8,18.741
106,9,19.0633
103,5,14.7742
104,0,11.9994
101,7,33.7958
100,1,17.3116
101,1,14.7301
105,-2,13.8477
109,0,12.8019
