x, y, time_span
457,174,32.517
461,168,15.7086
454,167,45.0716
439,189,7.26388
446,178,17.414
448,174,16.9224
432,175,31.4027
427,175,15.2383
430,172,27.6871
425,171,48.5857
445,160,16.8623
445,161,29.9056
436,190,13.837
439,185,28.0781
442,180,10.5025
455,154,32.1834
463,153,14.5526
461,146,27.9047
459,147,19.899
452,153,34.0619
453,156,18.0348
452,157,48.0427
452,153,27.0482
452,154,18.5704
451,143,33.4458
451,143,16.4825
450,144,29.1281
447,144,41.9822
449,141,17.4702
449,135,30.8363
449,136,15.0795
453,189,28.8195
459,277,11.9734
454,293,33.9738
442,320,16.3118
421,391,30.0132
420,396,13.7732
417,397,28.1871
419,401,11.8063
434,399,48.468
464,385,29.7585
448,428,12.6537
438,439,27.0261
422,446,19.0589
417,455,30.9245
417,464,27.5393
424,517,20.104
425,521,10.9749
426,491,33.2964
420,479,17.2099
396,419,31.1987
392,410,14.383
396,414,28.1071
402,420,10.7381
430,438,31.9683
449,445,15.9856
453,448,30.2469
441,449,13.6271
417,447,42.8019
431,462,30.9138
425,462,14.9068
430,468,28.9324
435,462,12.8116
432,463,25.0043
431,458,46.0659
430,459,13.922
429,462,27.3412
432,469,19.3312
429,467,33.1058
428,466,16.1789
426,467,30.2379
425,469,12.7786
427,467,26.1187
428,467,18.1519
427,457,32.1219
427,458,16.1654
425,462,45.5395
429,463,25.0937
435,470,16.8071
433,468,31.1235
427,465,14.5759
422,462,27.1368
422,456,47.9512
422,456,15.4964
426,459,29.1359
429,461,13.4458
429,461,27.0365
423,460,17.6977
426,462,32.1061
426,463,14.6087
427,464,28.0844
431,463,12.0919
430,462,26.2407
433,461,17.517
416,408,89.8182
237,450,166.972
387,340,15.5222
319,376,10.8067
346,360,21.4499
328,367,13.6371
286,395,25.6386
278,398,16.429
253,420,12.5997
240,430,14.2404
239,429,14.0345
243,433,10.0345
261,417,20.2834
263,412,11.5464
258,427,14.3588
271,417,32.6849
262,433,11.4396
286,408,21.0085
288,410,12.8886
242,424,26.6063
251,425,18.6467
263,383,31.0853
305,344,44.1229
325,270,11.8042
323,292,33.3085
345,250,17.8095
331,249,31.0645
308,272,14.3609
303,280,27.9379
299,285,18.5996
294,295,32.2296
293,295,15.7663
293,296,30.2495
291,304,13.4834
404,115,14.7556
401,137,33.9726
391,180,13.435
372,240,15.207
359,281,14.9794
355,294,9.32561
328,380,19.3209
329,380,18.6771
328,380,15.2347
328,380,17.8035
325,355,30.11
323,344,14.0649
323,338,14.5617
322,337,9.78204
323,337,20.0211
326,340,10.4022
327,342,13.6393
328,342,15.2843
328,341,14.6692
326,344,29.1935
325,342,12.0211
325,342,12.2899
325,339,11.0513
323,342,18.0945
321,341,12.2654
322,340,14.1974
324,340,13.5596
326,338,9.12334
337,343,35.8134
337,342,14.5018
400,387,17.3211
420,401,16.221
441,418,11.5821
463,431,21.4132
463,430,12.633
465,429,8.01072
467,427,18.3939
462,428,30.741
462,429,15.9861
462,430,16.3131
463,431,9.95844
461,433,21.3885
461,434,11.8466
461,434,15.0623
461,440,17.3916
462,438,16.782
460,438,31.4141
460,433,13.9539
461,431,9.23883
462,424,20.5791
458,423,10.9034
459,422,14.7733
456,413,16.3927
459,397,15.2695
464,297,10.862
470,234,37.7235
471,202,9.07645
474,152,19.6123
475,151,19.1665
475,150,12.9192
472,148,15.8891
471,149,17.387
466,150,9.94178
462,166,20.5858
461,168,24.3226
460,168,18.0617
454,180,17.409
454,180,11.8172
451,185,23.187
453,187,13.5382
453,186,8.89287
451,186,20.9246
447,184,12.1205
448,181,26.2496
446,182,16.334
446,183,11.5783
447,185,22.5503
431,202,13.3976
345,292,7.96328
339,298,18.6317
336,301,17.7754
331,305,12.9517
322,310,32.3119
323,307,10.6872
321,306,21.2662
321,305,13.228
322,306,6.79634
323,307,17.3232
322,312,16.8111
323,313,12.0409
328,314,14.6144
328,314,26.1797
329,312,19.5241
329,313,19.5466
330,315,14.3893
328,312,17.0394
327,311,15.8482
328,311,11.0442
329,311,21.6796
329,311,12.5997
330,309,27.3288
330,309,18.3471
328,307,13.0158
324,302,16.8607
333,310,15.2624
343,319,9.67239
397,361,20.2681
406,368,11.7885
406,367,14.8562
440,385,33.9406
442,381,12.9625
444,382,15.53
443,379,14.8499
444,378,8.94166
441,372,19.5934
439,377,18.6507
438,377,13.9741
412,402,16.2585
412,403,28.8805
405,408,13.8058
415,398,13.5268
432,386,7.94492
437,383,19.6021
438,383,17.8348
445,380,13.1433
445,381,15.5573
446,381,14.8403
448,381,29.7846
447,381,12.5493
448,380,8.16145
448,381,18.8671
451,381,17.9731
451,382,12.0957
452,384,14.4818
452,385,13.8693
450,390,9.01523
443,392,36.4413
440,393,7.29601
437,395,16.9971
441,396,17.1141
438,395,11.0395
437,400,21.5304
440,405,12.6711
441,403,8.0061
377,285,18.4868
374,277,30.4194
362,256,15.6787
363,250,15.519
360,243,9.78148
365,250,20.8972
365,249,11.7723
363,243,14.9106
362,233,17.4148
361,233,16.6025
359,232,31.6468
360,231,14.1242
361,231,9.28125
362,229,20.5877
365,231,11.311
364,229,13.7791
365,229,16.3688
363,225,15.5698
363,224,11.7404
361,220,37.5983
360,219,8.65572
367,235,18.805
370,238,18.7231
373,242,13.3751
382,247,15.3276
383,247,14.763
386,249,10.0086
387,252,20.3349
387,252,23.9554
387,257,17.647
388,256,16.9207
388,257,11.819
391,255,22.7397
391,255,13.4665
391,257,8.8442
387,255,19.3338
387,255,18.6383
386,255,33.3533
384,253,16.1985
388,254,11.2846
386,253,22.6377
384,256,13.3789
383,257,8.40086
384,257,18.406
382,258,17.7669
377,270,12.8594
375,279,31.6636
374,278,11.0978
469,510,15.7486
471,512,10.1919
493,552,15.6078
487,544,15.7535
489,545,14.9199
500,557,12.8618
513,565,59.5851
518,567,23.0237
493,509,12.2117
477,501,13.0536
476,481,18.2447
470,468,16.5921
470,463,34.751
470,466,15.259
469,486,28.2108
471,494,11.7137
476,484,18.047
491,463,17.2655
521,464,16.9579
488,501,19.7794
494,501,29.3792
478,421,26.2946
503,467,47.4485
508,472,13.8938
503,465,13.2236
502,462,12.2205
469,435,27.8884
468,433,18.4611
478,452,15.505
476,444,16.1314
478,446,14.4514
482,452,12.5268
487,446,13.2365
498,445,11.7092
500,438,17.7435
506,437,37.7106
510,432,12.3594
516,424,10.7226
498,429,18.8914
457,433,15.3627
451,436,15.5806
453,441,15.0408
447,459,12.5914
452,461,12.155
451,459,27.2079
453,462,19.6508
454,461,18.9672
454,462,16.8989
456,469,11.8982
456,458,18.6707
444,472,17.1921
442,468,16.707
447,452,15.9499
459,461,33.002
450,456,16.1111
450,463,15.936
447,465,14.3462
448,459,15.8826
447,460,12.2483
445,454,8.2598
448,450,14.6465
446,444,13.2556
437,423,31.6006
441,424,13.0516
442,421,14.0936
440,411,13.1265
458,426,6.68504
465,425,14.504
463,420,13.6784
462,422,11.886
470,427,19.2627
475,439,34.2583
