x, y, time_span
457,202,17.1767
460,200,17.1295
461,192,46.5353
463,188,28.3287
463,187,12.5872
462,190,24.7094
460,188,16.586
457,184,29.3479
451,178,41.9335
452,177,18.1886
458,175,32.0338
456,172,16.2068
456,174,9.17732
452,175,20.3735
453,173,11.6985
451,175,34.1316
452,174,16.9529
450,178,12.139
452,176,15.1551
451,176,16.3391
448,187,9.58971
449,184,20.6674
449,182,10.7633
448,179,48.6305
449,176,29.8201
448,170,12.8496
449,171,26.7225
451,170,17.9466
452,170,12.4066
450,174,14.2257
475,192,26.3106
468,180,19.3839
470,181,19.3333
473,175,33.3614
474,164,16.896
472,162,29.8234
473,162,13.3284
471,161,27.3147
459,160,18.1441
457,150,13.849
444,153,16.0577
428,159,15.8984
422,189,10.5637
414,227,20.7852
405,302,12.2629
401,345,7.59015
396,388,34.1271
355,385,30.6328
319,374,14.6592
264,396,28.0604
270,383,11.6326
250,385,32.12
220,390,28.2032
212,383,12.2137
310,227,156.736
286,260,19.9474
304,232,19.3549
322,207,14.107
299,228,16.3798
304,162,15.9884
299,176,45.5956
300,252,25.5159
301,256,17.9262
312,263,31.6307
310,267,15.8824
306,265,27.7189
301,258,33.4144
317,198,16.7368
314,209,17.2417
315,206,12.2371
306,247,13.5161
280,282,13.9658
256,271,8.29068
249,284,17.789
267,287,17.3043
288,268,31.0473
288,266,14.0071
284,270,10.1978
299,273,19.9309
305,266,20.2241
268,317,24.5815
270,318,16.4137
269,317,12.6198
272,313,30.0538
270,313,26.675
269,313,19.0392
270,309,14.7296
279,303,16.4165
292,319,16.9389
293,319,28.6749
293,321,41.3592
294,321,17.4634
294,322,31.4121
294,322,15.8751
294,322,27.106
294,324,20.5085
295,323,25.1648
295,322,16.0976
295,322,30.0946
295,322,14.2086
291,326,26.1901
290,326,18.5534
289,327,47.9528
289,327,11.053
290,326,20.4538
292,325,13.0348
289,324,8.13419
277,308,18.1
243,308,18.2409
241,308,30.2228
253,313,43.5401
247,311,19.7054
389,392,15.0613
420,427,17.2555
428,439,17.7445
449,396,13.1698
397,396,171.17
402,526,15.4167
435,500,27.9041
437,506,15.9605
444,475,15.7705
445,472,17.0435
448,442,13.8393
448,440,12.2735
445,463,12.8887
450,436,7.01046
450,442,16.3938
438,490,45.182
434,500,13.6352
442,474,10.5264
448,479,19.553
446,484,20.2739
448,472,7.00033
444,468,15.9384
446,472,15.4533
442,468,29.6757
442,468,13.7499
450,432,8.75133
444,457,18.0765
442,465,18.2598
445,450,13.0722
445,444,14.5812
441,462,17.7183
430,460,13.6242
193,420,9.25166
194,418,34.9812
191,418,13.6991
189,418,16.0562
180,423,14.4168
180,424,10.3513
172,434,20.4463
169,438,11.8974
161,445,15.8063
133,476,16.8287
162,462,30.8026
184,454,15.8767
188,456,18.5998
187,463,11.7277
335,440,21.1606
384,446,11.9048
396,446,15.9476
411,461,16.2515
439,451,15.7899
438,459,33.7354
443,453,14.4427
447,450,9.82217
447,448,18.4755
446,448,17.8266
444,446,13.3647
447,449,15.4301
447,450,14.5768
447,448,10.7581
448,447,36.5864
448,445,7.29657
449,442,17.3983
448,441,16.5249
445,441,12.7092
434,434,14.2944
413,410,13.7857
382,372,9.21693
370,359,19.2319
351,335,31.9172
319,296,17.6957
318,298,15.9349
315,300,11.2356
313,303,21.5876
314,304,13.4835
314,303,8.08035
315,303,18.3981
315,302,17.6931
316,299,32.9731
317,300,15.8597
317,300,10.0247
317,301,20.339
318,300,11.6289
318,298,15.0473
318,297,17.6417
319,296,16.7375
312,302,13.1416
266,345,31.1594
266,341,9.18188
241,372,19.7293
225,391,18.5419
197,427,14.4217
161,477,16.2947
161,478,15.6732
161,477,11.7095
159,477,21.3913
160,478,26.672
143,491,19.5767
149,480,19.3559
155,475,13.9519
156,475,15.5015
158,472,14.8359
156,473,10.821
158,474,20.3621
159,475,11.5211
162,475,34.8421
160,475,17.3259
159,476,13.76
159,480,29.3401
174,479,9.22637
300,460,19.2336
352,451,18.6356
396,442,14.7014
458,429,32.9125
458,429,11.5243
457,427,21.4452
456,427,12.3473
449,425,8.32287
446,427,18.7484
446,431,17.6243
447,433,13.5969
447,433,15.345
444,431,28.0565
444,431,14.1732
444,430,11.9364
446,431,15.4976
441,432,17.3056
431,410,16.5626
431,422,12.9496
402,420,13.7021
343,350,13.5211
310,314,29.0024
301,305,11.3584
301,305,14.3183
315,315,16.4654
311,316,15.7296
302,310,10.8931
310,316,21.1796
306,317,12.4268
306,317,8.84377
298,316,35.6134
298,316,12.8541
295,317,15.8369
294,318,14.5165
293,319,9.94131
293,320,20.2359
300,320,11.5344
311,316,14.9725
311,315,17.3834
310,314,30.5597
306,312,15.6488
291,311,14.7194
