x, y, time_span
448,469,14.9473
438,469,29.7542
436,470,11.9091
438,468,34.016
438,468,18.0005
436,470,32.1321
434,470,14.128
432,471,43.8994
435,471,32.8564
435,472,16.1052
434,474,10.3831
437,473,23.0854
435,473,13.9126
446,474,7.56475
444,477,18.7374
439,477,47.6787
437,477,14.8716
437,477,29.1478
437,476,13.1023
437,476,25.5319
437,476,16.6598
436,476,31.477
434,478,13.4532
435,478,27.9201
436,478,19.4825
435,477,34.0495
437,479,17.9442
429,478,14.362
430,474,29.8532
433,474,26.648
434,475,17.9871
447,479,13.1198
447,482,16.6106
440,480,15.892
440,480,28.6013
441,480,41.6179
441,479,17.1602
440,478,12.9258
436,478,15.1785
437,479,15.3567
437,477,27.5802
436,475,18.9813
434,474,33.0484
412,467,15.2645
408,466,29.6553
422,476,13.3434
416,470,7.59515
438,477,19.0239
436,476,17.7083
437,479,51.8512
429,478,32.1628
428,478,17.9648
427,478,26.3646
427,479,17.6746
428,480,30.5182
429,480,43.4489
432,479,18.9505
431,477,33.1083
431,477,17.3985
431,479,29.6934
430,480,12.6301
428,482,27.3421
428,482,17.5223
424,482,31.5278
424,482,15.9155
423,483,28.6313
423,483,11.662
423,483,49.6413
429,484,30.8852
429,483,13.7697
430,482,28.7054
430,483,12.2053
427,483,25.1015
421,482,45.4518
421,482,13.822
421,482,27.154
423,482,19.2611
424,482,31.6767
426,479,14.6467
427,477,29.4994
426,477,11.4615
424,478,15.2699
423,479,17.5654
424,478,17.2064
424,479,30.8373
423,480,13.6752
417,486,51.1786
421,487,27.2265
425,486,18.1427
422,484,32.3274
421,483,15.8444
419,483,10.694
419,483,20.091
418,480,40.8044
420,480,16.4138
423,480,30.7383
424,482,15.0461
424,481,25.4435
424,481,16.9631
420,476,31.4108
421,477,13.759
421,476,27.6581
421,478,19.1353
420,479,32.7461
420,478,15.6191
421,477,10.3622
425,475,37.8353
426,476,26.6703
427,476,18.1818
418,470,12.4994
419,470,17.1076
423,478,15.6175
