x, y, time_span
262,263,19.9755
238,240,19.3001
231,234,15.2509
217,221,18.1113
213,217,16.5541
174,179,11.9994
171,174,21.3694
175,179,12.5512
176,181,27.56
176,182,18.1481
174,180,14.0245
169,180,16.6617
166,178,14.4155
165,177,11.6151
164,164,20.4172
163,158,11.6614
162,157,15.9522
163,158,33.4071
164,160,13.8044
170,170,15.3678
180,184,13.8811
177,178,15.2409
189,168,12.1637
190,168,10.5539
188,168,15.6705
189,172,16.257
192,181,29.3213
191,183,14.7208
186,194,13.4219
181,195,8.90271
175,197,18.759
173,196,17.6457
175,198,14.1794
172,194,15.5349
174,192,14.4775
169,192,29.5693
169,191,12.1699
164,190,8.18652
164,190,17.8576
166,189,16.43
168,180,12.9342
168,178,14.4701
167,178,13.3474
168,177,10.5486
176,178,35.4438
172,184,16.1422
229,167,17.0893
413,169,16.4502
407,169,12.5101
380,167,13.4884
444,169,25.3483
483,169,19.3928
473,174,31.4418
471,175,15.8971
474,170,15.4462
475,169,11.1836
479,168,20.7226
479,179,11.5515
479,190,15.9146
479,198,17.2884
480,207,16.3782
481,210,45.5415
480,211,9.34652
479,214,19.5569
479,214,19.05
476,210,14.9469
477,211,16.6642
478,212,15.7326
480,215,12.1089
479,213,29.8492
482,215,9.98557
488,220,19.0413
486,216,19.2284
483,214,13.7013
476,201,15.7449
478,194,14.8398
479,192,10.5391
481,186,20.8436
480,183,25.0654
479,175,18.2417
478,173,17.9383
478,172,12.8397
476,170,14.5104
475,167,13.7699
478,170,10.192
482,173,19.4094
481,173,18.6891
478,172,33.5537
478,172,16.1928
479,175,12.1483
481,174,14.892
483,173,13.1367
479,175,9.12472
486,173,18.9019
459,182,17.7359
453,185,13.9771
433,194,31.8405
433,194,12.1672
427,202,14.2194
425,200,12.5702
427,201,7.90945
427,200,17.6306
428,201,16.7443
427,202,13.169
427,202,14.563
427,203,27.3279
426,203,20.0004
423,202,11.7881
423,203,18.5602
418,202,16.6672
410,214,15.9978
349,294,12.1427
363,275,13.5504
348,295,13.2415
333,316,29.0911
337,322,10.6011
335,321,14.5365
330,319,17.5894
331,317,14.9023
331,316,10.9343
331,315,20.5896
331,315,11.7444
331,315,15.7936
328,321,33.8084
325,324,13.728
267,396,30.7339
265,443,10.0958
259,494,34.7408
265,491,15.0043
263,511,45.4942
264,505,14.0606
237,512,13.7945
198,508,8.97422
158,505,18.476
183,509,18.0054
193,511,14.6101
174,510,15.8788
127,509,14.9656
131,510,30.009
136,509,12.6126
137,506,7.86544
139,503,18.6189
138,505,16.8521
138,505,12.8431
138,507,14.8222
139,508,13.9068
140,510,9.9111
143,511,35.9366
147,513,16.0576
154,509,17.8993
155,507,16.9955
156,504,11.9285
159,498,21.7014
159,498,12.9349
159,497,9.77908
162,499,18.6103
161,498,32.3105
157,497,16.5754
155,495,16.1361
155,494,11.492
153,492,21.0293
158,485,12.344
160,482,8.32433
161,484,18.0301
161,483,17.0408
155,489,31.6005
154,488,14.4303
152,491,10.7532
156,491,20.9939
160,491,10.9235
160,491,15.0398
161,491,16.5522
159,494,15.8144
157,494,11.9444
158,494,39.4559
164,493,9.79492
196,489,19.7573
436,462,18.8864
452,460,14.2958
477,458,15.7249
477,460,27.0002
478,465,20.8454
476,465,25.4709
475,463,18.5061
474,464,28.8304
323,319,11.2401
319,321,19.6364
317,319,18.3644
293,312,32.7864
304,312,14.964
307,334,12.6409
308,325,12.4346
308,319,11.8169
300,314,18.1493
299,316,17.7074
298,317,18.1053
306,316,14.5591
300,318,31.4256
304,316,12.9707
310,316,11.5845
312,329,32.4397
311,352,17.0395
280,344,30.7563
270,346,13.7747
206,404,27.8209
232,377,18.711
189,399,31.3497
175,396,15.353
182,397,14.6129
176,394,13.1023
170,392,13.0487
165,390,11.9371
166,393,34.9437
166,392,18.4535
169,387,16.7243
174,386,15.1944
180,388,13.5871
189,388,12.1389
181,387,12.0969
175,387,12.2361
162,382,8.51408
150,380,32.9915
150,378,13.9066
151,376,13.51
159,379,12.6849
163,381,10.419
168,382,18.5827
172,382,18.5196
174,381,16.474
183,379,15.8747
189,387,29.7814
189,389,12.6172
188,392,11.9307
176,398,33.58
179,398,17.2809
177,395,15.0749
173,391,15.7654
176,386,14.7491
171,384,28.9992
168,388,10.7915
168,389,16.361
167,389,16.5097
167,391,15.762
163,393,14.0225
162,395,13.7628
162,397,14.1432
160,390,10.529
165,405,34.8691
171,417,15.5058
189,436,15.6241
182,428,14.7639
156,409,12.9326
154,408,12.8661
154,408,12.4319
171,411,10.6099
190,413,17.985
184,415,31.5692
185,418,14.6838
183,414,13.7741
189,408,12.5743
182,405,11.5811
190,416,18.9023
190,412,17.0085
190,412,17.7597
188,410,16.971
184,405,30.6805
183,395,12.661
185,385,10.5388
166,370,18.4104
235,399,17.6785
262,407,15.8381
304,414,15.8482
313,411,15.8464
326,409,12.2911
353,405,28.8908
367,384,10.4791
369,390,17.3217
369,397,18.0622
373,388,14.7452
379,403,14.7613
380,403,13.993
391,404,12.6248
411,412,11.851
413,412,33.8741
409,416,16.6838
409,417,15.8809
398,425,13.6338
401,424,13.587
402,428,13.2627
403,428,11.5947
398,428,19.7639
401,428,18.2404
393,424,32.7908
390,424,14.6665
390,427,12.0833
384,411,12.6536
397,425,11.9187
391,404,17.9852
394,416,18.0615
395,418,17.5884
395,419,14.6224
397,430,30.8659
397,430,11.1383
398,433,19.4687
398,433,19.0169
397,430,16.7352
397,410,16.9857
400,408,16.3919
401,408,15.0049
405,409,14.0391
410,409,27.7256
414,410,18.7273
428,407,17.7717
436,408,15.7009
441,409,15.5485
443,408,14.8769
443,412,13.0588
442,413,13.7779
443,420,12.012
441,414,26.7497
443,410,16.7104
442,411,14.2611
444,408,14.5941
445,408,13.7185
445,410,11.74
444,411,20.2577
442,407,11.7187
441,398,17.0295
445,393,33.701
444,397,13.1964
444,400,13.9224
446,403,13.0387
446,405,10.2412
446,411,18.6781
443,411,18.1276
451,415,16.4437
446,415,16.2062
442,415,29.4095
446,413,12.5933
441,409,11.8512
431,409,18.5116
431,408,18.9793
432,407,17.236
434,405,14.8863
444,402,15.6521
455,401,14.3391
462,400,28.8073
462,402,10.863
463,415,16.5967
462,414,16.5752
454,408,15.7526
443,404,13.521
440,402,14.4185
438,399,14.8673
444,406,10.3588
436,401,34.9294
436,402,15.6227
437,407,15.6174
432,416,14.6614
433,416,12.5948
433,416,12.8376
433,417,12.275
432,417,10.545
431,416,17.9833
430,415,31.855
429,417,14.6822
432,419,13.8285
434,420,11.8461
434,421,19.6561
434,421,19.2257
434,421,17.5333
435,421,17.4964
315,200,27.9063
322,220,18.9687
321,230,16.1097
321,227,45.9803
275,208,33.3538
280,207,13.9435
287,192,29.0199
277,186,24.9992
300,198,16.6894
317,183,14.6095
350,158,13.701
331,142,13.195
320,130,11.8468
363,155,22.2334
390,170,39.9862
379,144,4.63778
374,193,18.878
367,182,17.9887
383,210,31.5679
387,235,14.1971
390,261,49.1397
368,255,29.7361
374,262,13.0936
360,239,26.8297
346,220,15.3236
