x, y, time_span
435,171,18.1518
430,159,16.0125
429,154,16.0906
428,161,15.1193
429,167,14.2458
427,172,13.1355
423,181,11.3952
416,191,18.3481
417,155,33.682
417,150,15.1655
409,156,14.4203
412,155,13.7009
412,155,13.6879
414,166,13.5385
417,176,11.1246
416,174,17.5665
432,159,16.5105
427,145,31.2935
426,145,13.5806
429,152,13.4602
430,156,11.9817
435,157,20.6003
435,156,14.7962
437,160,10.4677
435,155,15.6048
435,156,14.5236
433,170,30.9449
436,181,12.8689
437,177,10.3332
440,173,17.7078
438,176,17.4126
436,177,16.0939
436,176,14.8087
437,175,13.585
440,173,12.4314
441,163,27.7311
439,150,17.2295
441,144,16.6529
446,147,15.8205
454,147,14.7559
454,143,14.5856
453,142,12.8667
446,136,11.2525
448,142,18.631
446,137,33.2297
448,139,15.9346
442,134,14.5984
439,133,13.5171
434,126,12.9345
446,151,12.8856
450,159,10.1767
444,140,17.6582
476,156,16.4097
465,134,31.6529
456,151,13.6141
455,153,12.3126
452,155,12.1388
453,148,11.1875
450,142,18.3881
447,139,16.5533
442,163,15.6965
439,166,14.0456
439,174,29.6963
439,175,11.2714
437,169,19.0048
431,167,18.1159
434,170,17.101
429,166,16.7707
435,169,15.1351
443,160,13.1485
448,162,12.571
449,145,27.313
452,130,17.5363
459,134,16.6569
464,124,15.5102
465,154,14.9905
448,195,14.6961
450,204,12.2147
448,199,11.591
445,183,18.7077
444,156,33.7071
436,138,15.3574
444,145,14.2291
439,129,14.0502
465,154,13.2045
466,147,12.2653
465,145,10.4865
470,146,17.8256
472,151,16.2016
465,151,32.7119
461,152,14.405
459,152,13.8215
453,145,11.79
459,150,18.5291
456,151,18.5217
455,165,17.0636
454,166,15.4564
458,171,14.6663
462,170,29.4985
459,168,11.5628
454,169,18.8574
445,170,17.9288
449,169,17.2769
445,151,16.9111
443,148,14.3022
445,154,13.7299
454,157,12.8278
454,157,27.7096
455,158,17.6614
454,156,17.1947
450,134,15.8222
457,160,15.2746
472,160,14.2741
470,165,13.2506
467,165,11.6557
469,166,18.3837
463,162,33.7659
467,158,15.184
465,157,14.5564
449,125,13.996
450,123,12.792
441,106,12.4767
438,97,11.1221
438,99,17.2292
437,90,16.4618
441,99,31.3175
437,99,13.4575
433,124,12.3625
435,144,11.8928
443,139,19.4851
451,146,18.4145
451,146,16.2906
458,147,15.7927
465,155,15.5761
467,144,29.6158
466,147,11.7036
464,154,18.2922
460,161,17.7819
454,164,17.4383
456,164,16.3356
449,165,14.7874
450,163,13.532
450,160,12.2703
463,161,27.9326
462,160,17.168
462,162,16.5794
463,161,16.2153
457,161,14.91
454,164,14.7473
451,163,12.9446
447,139,11.2445
445,135,18.5639
445,134,33.2913
