x, y, time_span
270,331,30.7404
267,324,43.8144
268,321,20.4775
267,320,25.8022
268,321,18.5141
273,327,29.777
277,328,13.9668
277,319,27.5912
276,315,18.7118
273,316,32.0387
273,316,16.721
270,318,28.4562
273,321,12.1639
277,320,41.5492
280,321,30.2692
281,320,14.615
280,311,28.3562
277,314,11.334
278,316,31.9393
282,301,45.1775
283,302,13.0422
212,203,26.9207
169,154,18.7559
163,157,31.0559
160,159,14.8928
161,158,28.9043
163,156,11.4604
175,154,33.4065
172,151,17.4974
163,159,29.9412
161,161,14.5337
156,167,46.2976
156,164,24.0339
155,161,16.3681
153,162,29.757
154,161,13.1461
156,162,25.8383
156,178,46.3315
152,209,15.5202
148,219,28.7478
142,220,13.78
142,215,24.4618
142,217,17.2618
158,176,30.6823
161,172,13.8688
158,182,10.5658
154,184,19.5574
159,170,20.8158
150,188,6.08394
152,187,16.9127
155,179,15.8712
149,190,11.5004
162,179,38.0695
175,166,26.4191
174,166,19.3854
166,180,12.9824
165,178,15.9639
168,170,15.4629
170,169,27.881
133,225,32.1306
135,222,16.8361
155,196,17.0826
136,222,12.8346
149,207,15.113
149,209,15.2758
155,222,9.09256
162,215,19.2508
228,438,385.293
202,464,31.6581
202,470,9.89491
203,473,28.7217
210,466,12.8755
210,465,26.9144
215,455,17.9828
215,446,31.5187
192,449,15.3475
186,449,27.8691
185,449,19.9378
140,444,49.9388
136,448,30.0657
135,449,15.4913
133,451,28.2913
132,449,12.0085
132,452,6.05748
133,451,15.9232
135,451,52.0735
138,452,14.9647
136,452,21.497
138,452,11.2448
137,449,31.0577
136,450,14.9194
128,455,28.0624
125,468,11.1218
120,487,32.9571
112,523,16.9352
113,521,29.174
120,510,24.7022
114,506,34.6041
119,506,14.2991
111,505,16.3209
113,472,16.343
110,500,11.3722
122,512,21.8742
119,494,14.6447
122,494,8.14292
124,505,17.3603
133,460,47.2788
132,455,15.5549
131,459,29.0978
128,463,13.9264
134,464,25.4378
135,464,17.5232
135,462,30.8984
136,460,13.8616
139,453,27.6563
141,449,19.2605
145,441,31.8706
144,445,16.1159
141,455,45.9464
126,492,8.55092
126,467,17.8983
137,428,18.1505
185,183,31.675
189,183,17.6408
299,199,15.8693
339,204,10.6885
357,197,21.2889
380,190,12.2992
385,187,7.79622
436,160,18.344
445,153,17.2905
451,147,32.6825
448,152,15.8621
454,151,10.3221
452,151,20.1605
453,154,11.3559
452,154,14.9517
453,155,17.1856
451,154,16.9088
450,154,12.2938
446,160,30.8419
446,159,8.78441
447,157,19.7599
448,155,19.4501
450,156,15.8234
451,155,16.1714
450,156,15.4938
451,156,10.7676
452,157,21.1217
452,156,25.7318
427,180,19.5911
385,226,18.9691
369,244,12.9711
306,350,14.6786
309,345,14.5809
307,346,10.2315
314,319,20.1074
315,318,13.123
318,314,26.2877
316,310,17.011
317,312,12.3417
316,307,14.1728
315,308,13.3588
310,304,8.91144
311,306,19.047
311,306,18.3699
311,308,14.2933
319,311,33.0424
316,309,11.3176
317,309,22.4744
319,310,12.5186
318,310,7.89461
311,302,18.1384
310,303,17.483
307,300,12.9172
204,187,15.3235
200,184,28.2077
195,179,13.3686
190,178,11.9833
190,180,14.726
186,184,16.986
186,184,16.231
187,187,12.1318
190,189,14.1454
191,189,13.1014
189,186,28.9591
175,181,11.2017
177,181,13.8186
174,180,16.2056
181,182,15.33
192,185,10.7908
202,188,21.1414
198,190,12.3822
201,188,8.27652
200,190,34.6736
201,194,12.8232
204,197,15.6391
204,195,14.3273
204,196,9.80215
203,195,20.2401
204,196,11.6668
203,196,14.7063
203,197,17.2712
203,196,29.8894
201,193,15.1881
200,193,14.1171
199,191,8.98332
197,196,19.0825
198,195,18.6047
199,193,13.6223
196,190,16.2274
195,189,15.3433
198,186,30.4573
200,185,13.6959
210,186,7.71546
252,190,18.1435
269,190,28.641
290,189,16.8289
372,189,27.3524
399,190,46.7239
453,190,17.4042
451,195,16.4906
450,197,12.2357
447,200,13.9718
448,199,13.2203
448,200,9.38448
443,199,19.133
443,199,32.1417
441,196,16.8831
441,196,16.1443
441,196,10.6279
441,196,21.3903
439,196,12.2663
438,194,7.64876
438,191,18.1756
440,186,17.2261
441,182,32.5783
441,181,15.4025
443,177,9.71965
443,181,20.1246
443,186,11.3654
373,241,15.1139
332,284,17.1519
324,291,16.4012
318,295,12.2695
306,302,30.8963
307,305,8.83667
314,318,19.8823
313,317,18.6287
310,316,13.9448
309,313,16.7501
309,314,15.4366
306,313,11.2642
306,312,21.1303
303,307,26.1831
301,306,19.4
302,308,18.6271
302,309,12.7967
304,310,15.2397
305,312,14.6297
305,311,10.5202
307,309,20.2824
306,311,11.5091
303,307,34.6569
297,295,17.4139
203,200,11.7354
198,195,22.3854
199,196,13.4418
195,192,8.83797
188,186,19.1544
189,186,18.4144
189,186,14.2673
191,185,32.6392
192,185,10.7592
196,184,21.564
190,183,12.4015
191,183,7.65436
189,183,18.0238
182,179,17.3219
185,182,12.8399
182,181,16.4492
190,189,27.3833
189,186,20.8542
185,184,12.3678
188,186,6.88
180,184,17.0951
180,184,16.1263
180,183,11.6944
180,183,21.8786
182,186,13.4791
192,189,28.5794
189,187,11.4015
204,190,13.6784
263,198,16.7052
346,190,15.4469
342,192,10.7913
357,191,21.1099
389,189,12.2681
452,184,7.79978
465,183,44.8305
458,189,15.8256
457,188,14.138
454,183,9.56874
452,178,19.9493
456,181,19.1785
457,182,14.6119
457,181,17.0194
457,181,29.4405
457,181,15.1655
455,185,14.1295
455,185,8.56645
309,292,31.1168
308,287,13.3089
308,286,10.4443
307,284,18.6306
305,270,17.865
302,255,15.6791
300,269,31.5744
302,280,13.4231
309,295,29.7923
315,295,9.81324
339,298,17.1913
334,301,17.8257
321,318,24.2143
326,317,7.55971
322,328,13.4675
318,341,12.2943
323,345,15.0088
318,349,25.8305
318,331,16.369
318,337,15.8116
313,338,13.5676
313,336,13.1209
320,325,23.7309
330,324,7.30592
332,323,12.3049
328,316,9.4044
322,318,31.569
325,320,12.2622
324,320,11.2524
315,322,33.3828
310,330,15.9264
312,324,18.6517
312,324,19.3273
310,314,16.9874
310,311,32.8592
308,287,28.9463
306,276,12.5292
311,276,9.89507
315,269,17.8081
314,272,19.3569
303,281,18.519
304,281,15.2755
300,279,29.5893
293,284,13.2967
292,285,11.3537
295,286,18.3271
292,285,14.8471
293,267,15.1596
298,278,11.5954
299,281,18.9447
299,273,18.4977
316,284,41.9903
317,286,12.4952
315,285,9.06825
319,288,16.4638
318,305,14.6944
321,311,12.8507
321,313,12.2056
318,310,12.1896
315,311,10.6803
309,310,34.5294
298,309,14.301
295,307,14.2667
310,315,13.785
299,309,11.4891
300,311,20.4418
300,291,11.2053
300,291,17.1242
305,294,47.2677
308,286,14.4408
313,281,13.2107
315,282,10.4304
315,283,18.3391
310,279,17.7454
311,285,17.0807
309,291,16.9253
308,291,15.6614
306,296,30.739
299,299,13.065
303,296,10.1478
305,298,18.0031
311,298,17.1584
307,298,14.5927
309,302,14.4283
313,302,14.3768
311,305,12.087
310,306,28.6974
312,307,9.25461
318,310,16.8781
320,312,15.7459
324,316,16.5797
340,326,14.2642
336,321,12.6903
331,319,11.6099
329,309,18.538
315,293,33.215
313,291,17.6437
313,297,14.6633
316,303,12.6215
322,329,12.8437
320,321,12.4193
327,353,9.72235
315,308,18.7883
311,293,17.3359
312,272,32.2159
313,267,14.3572
316,276,12.4475
320,269,11.8217
326,270,18.9744
326,273,16.4301
320,292,13.7802
321,290,13.659
321,288,11.9029
314,299,36.302
317,308,7.9757
315,301,16.6363
317,307,14.9332
301,297,13.2682
293,293,12.8592
301,315,12.9539
304,317,10.8908
309,303,18.5126
312,314,35.5228
315,313,19.0026
319,301,18.0197
317,297,14.804
318,293,14.803
317,295,14.3358
315,301,12.1653
316,300,13.57
312,303,11.7865
306,305,34.4044
303,305,16.8335
308,305,13.5618
312,302,13.8148
313,302,13.1578
315,303,11.1703
318,302,17.9552
320,306,19.9397
320,307,16.0565
316,303,32.1477
316,306,13.31
316,293,12.869
317,285,11.9964
318,312,17.6937
317,307,17.3053
315,304,14.2619
315,305,13.09
308,296,13.0325
316,310,27.1445
318,310,17.1562
321,312,16.2524
318,309,14.3569
310,305,14.3396
312,308,13.3828
306,311,11.4462
304,310,20.2641
307,314,11.7863
304,301,34.6822
305,295,15.437
306,295,14.5063
306,296,13.0431
305,289,13.823
312,296,10.6701
315,298,19.784
316,300,17.9873
316,300,15.7201
318,300,32.6953
319,299,12.7654
319,299,12.746
314,320,11.8922
312,317,17.7743
310,312,17.2631
307,304,16.6091
307,307,15.3952
309,306,17.1831
309,294,29.8779
310,294,14.1403
315,285,12.8319
314,288,8.78744
316,287,16.4327
316,288,15.9096
318,292,13.3918
318,293,13.88
318,302,13.1832
318,307,28.7339
318,305,9.593
317,304,15.4165
314,295,15.2851
329,312,41.5681
309,305,16.9739
306,302,15.208
303,301,14.5783
311,295,14.0654
306,298,12.391
304,295,12.3318
281,288,11.5858
298,306,33.5935
292,304,17.8007
303,305,29.5226
322,315,13.3466
331,318,12.4873
323,327,11.3124
322,327,17.2586
323,330,17.2465
323,326,32.4388
317,311,13.466
311,316,18.897
310,316,17.4292
309,316,13.8431
310,328,8.63584
308,328,15.741
307,314,15.273
306,318,13.584
299,309,28.2901
290,303,9.64871
274,297,16.5174
260,291,16.4073
276,297,15.7764
282,303,14.9949
285,305,12.1684
285,313,12.1768
291,312,12.8108
290,316,26.6034
285,309,17.2715
285,308,14.7306
287,309,14.6753
291,310,12.8328
294,310,11.4248
298,316,18.6861
297,316,17.8879
298,318,17.4627
301,320,32.347
339,328,16.7874
359,341,15.0338
357,351,14.4679
347,328,15.8221
352,339,12.6457
351,338,12.5498
334,304,54.6877
336,315,14.7384
319,317,11.7319
309,316,18.125
267,286,18.1317
280,288,16.8922
283,287,15.4504
286,285,15.1958
289,287,14.8402
298,313,29.6455
298,312,16.7411
304,317,15.931
301,313,16.3217
298,308,15.692
294,304,9.41859
303,303,14.6015
302,305,15.1153
298,304,12.5736
296,311,28.5395
293,308,9.54493
291,296,16.5847
281,273,15.9349
280,276,14.2656
282,277,13.6103
287,277,12.452
291,283,12.5049
305,293,11.383
302,302,33.8709
302,301,17.5924
304,301,17.3942
292,302,13.7902
286,304,12.921
289,305,12.6297
290,304,10.309
299,309,19.3271
302,312,17.6839
289,316,32.7624
288,316,16.1789
290,317,12.3573
290,318,12.8891
290,322,11.0842
298,321,17.5257
299,320,16.828
297,314,16.8711
298,316,14.9563
294,307,31.0685
295,310,13.8217
293,307,11.2239
294,307,16.9504
289,303,14.6007
287,299,13.2868
283,291,13.3909
284,285,11.5284
291,275,19.7044
304,297,34.9129
307,299,16.0637
301,297,15.5256
302,301,13.4299
300,298,12.6544
301,302,11.7878
303,304,18.331
313,305,32.6821
297,306,42.4452
291,309,24.1798
286,307,11.5708
292,311,14.5291
287,323,7.36184
287,321,9.85777
290,325,16.5691
302,331,17.047
305,335,16.0671
323,345,29.9033
323,340,16.1577
333,337,14.0125
333,325,15.5471
342,327,13.1295
338,322,11.4422
340,324,18.1445
340,321,17.5439
337,314,16.8835
317,315,33.2202
283,324,17.5382
276,327,16.6339
276,327,10.2126
278,328,16.3581
271,318,15.784
269,322,14.2759
270,325,14.0722
289,299,13.5298
297,301,27.9942
301,304,22.6489
281,290,13.7284
288,292,9.40767
291,292,15.7598
290,299,13.5657
288,299,13.7041
288,300,13.1801
292,318,11.3799
310,327,34.083
329,329,15.3578
315,326,13.9635
329,325,13.087
339,319,11.8052
342,296,18.8971
349,317,18.1943
348,315,16.8911
349,314,16.4034
311,314,31.7035
299,310,20.9968
296,292,14.6713
294,301,11.9346
296,293,20.9578
303,290,13.5166
307,287,13.8423
306,296,15.0802
308,292,17.1486
304,308,31.6053
300,314,14.0639
290,317,6.93988
288,319,9.30666
286,320,12.0797
288,317,10.8133
288,317,16.281
288,310,16.2761
289,313,13.8037
281,308,28.0063
298,313,10.1536
301,312,16.6014
312,331,15.7913
315,332,14.5009
317,330,13.6904
325,326,13.8035
322,330,14.7686
328,331,13.5346
329,333,24.0612
333,329,13.484
330,332,13.3282
337,333,11.1833
345,328,18.6785
352,333,17.1991
293,368,13.7359
291,366,15.0674
291,366,14.3535
292,367,10.8829
293,368,20.1486
293,367,25.4143
292,366,17.9273
291,367,17.1856
289,368,12.7845
287,370,14.0138
285,372,13.2195
284,370,10.2805
286,370,19.1592
286,371,18.3101
287,367,33.3775
287,366,16.351
287,365,11.8592
286,364,20.9611
282,365,11.9901
283,365,16.9711
285,364,17.9653
287,365,16.9332
290,368,14.0391
292,369,31.3944
291,371,12.245
292,372,13.1776
292,367,11.0032
301,349,15.758
365,224,16.88
358,233,16.2448
353,236,13.0141
368,200,14.1455
376,167,28.663
374,166,12.3716
251,172,10.9961
241,172,16.1071
236,173,17.0995
240,172,16.2415
238,173,11.7236
238,173,20.9341
239,175,11.9371
238,177,35.0344
238,175,17.9048
237,176,14.0083
238,176,15.3399
242,172,14.0448
261,150,10.8984
268,139,19.9836
268,138,18.972
269,137,15.8025
272,132,33.204
269,129,13.5188
269,131,14.894
270,129,12.8864
269,130,10.2882
269,129,18.871
271,125,18.9298
271,125,14.7433
272,123,16.0655
268,131,29.5121
269,130,14.2372
272,134,14.0493
284,148,8.91944
343,219,18.0042
348,221,16.6437
359,243,13.8189
356,238,15.2561
356,242,14.1171
353,243,28.8855
353,581,113.885
360,460,47.6038
334,384,17.1642
347,381,16.2467
330,329,11.6099
323,307,20.8294
325,315,11.9145
328,323,16.8865
307,288,17.9923
303,287,31.621
297,282,16.0122
298,283,14.9698
301,289,10.9129
300,286,19.8908
301,281,18.9703
301,281,15.9373
300,280,16.7009
301,280,16.0922
290,275,31.278
294,277,14.1087
299,283,10.2344
301,286,20.4452
302,292,10.2965
307,295,15.5726
300,298,17.112
291,309,15.4974
292,336,13.0994
291,347,29.5131
309,379,9.72902
336,427,33.7578
334,424,13.7937
336,430,30.029
336,431,10.8556
336,434,19.6672
337,437,33.2908
328,387,18.0694
325,375,17.1622
323,367,12.9436
322,358,14.0528
320,352,13.3124
320,353,9.91622
320,353,18.9903
320,353,18.116
321,355,33.2258
320,354,16.4618
318,349,12.0662
317,346,15.0909
317,346,12.225
316,347,8.80787
316,348,18.1215
313,349,17.242
315,349,14.1521
317,350,31.5446
316,350,16.6264
330,349,13.0759
351,344,11.1915
463,303,15.8308
469,299,16.9981
474,296,16.2197
476,296,12.8804
485,289,14.2534
486,284,27.4096
486,283,19.8936
485,285,18.6588
479,285,14.9799
476,285,15.9629
475,286,15.0403
474,288,12.8796
474,289,12.962
473,289,13.1466
476,292,27.4506
476,293,18.0153
476,292,13.8249
476,291,14.9598
476,291,14.0671
476,290,10.7855
475,287,24.2709
474,283,11.0029
474,281,16.081
475,281,33.2649
475,280,13.6207
212,333,14.9261
203,335,13.7059
214,334,9.77855
194,340,18.7436
191,345,18.2495
138,360,15.3332
175,368,46.7695
171,400,29.419
155,390,9.05038
49,407,33.1335
47,415,13.7582
46,420,14.7601
27,392,13.973
33,406,29.1632
36,394,11.8805
28,393,15.6354
24,392,18.0904
19,381,16.0555
13,385,12.9664
12,382,14.067
9,383,13.2633
11,382,9.95904
10,389,35.4422
10,388,16.4553
0,390,16.5809
1,387,16.006
8,376,12.2373
12,369,13.1613
150,173,37.5485
219,184,9.27389
238,190,34.3773
222,196,12.2527
221,195,29.3318
210,186,9.4507
208,186,34.6213
210,189,14.8355
200,188,44.447
192,184,29.4077
199,184,8.36202
209,157,33.5942
208,158,15.1662
209,160,31.0308
207,167,44.2685
207,166,8.53578
204,177,33.5824
204,174,12.6274
203,175,29.73
205,172,9.82363
210,169,36.2032
253,162,6.40918
367,169,16.1158
458,183,15.3044
460,183,11.3531
471,183,38.7184
469,180,9.96874
455,170,19.1656
458,168,31.292
456,164,15.2794
459,164,14.6626
469,170,11.7428
477,169,20.3499
477,169,11.7374
475,167,16.0256
473,167,18.8236
473,171,17.3805
471,171,32.4432
475,166,13.5765
476,166,9.66841
476,164,19.2638
476,159,18.5952
487,152,14.9711
485,149,16.6239
481,149,16.1135
477,146,11.8492
475,144,38.7886
470,135,8.73326
466,134,18.6002
470,135,18.0411
471,135,14.3875
470,132,15.3945
470,131,14.8144
473,132,11.7912
480,133,21.4212
481,133,25.0905
483,127,17.5347
465,129,16.7502
442,130,12.9435
405,134,14.7638
318,200,13.7146
325,201,10.6379
316,211,35.5181
252,261,47.7817
259,267,12.0417
282,274,28.7354
287,272,9.28623
291,274,34.0104
298,277,14.3272
296,276,32.138
299,273,11.6304
299,272,35.7006
298,271,15.5296
300,277,33.1492
300,275,13.4413
304,286,42.7068
305,295,34.7308
301,301,14.4896
293,312,31.756
295,312,12.2807
294,308,29.4877
292,301,43.124
289,296,15.2206
290,295,16.7442
299,311,14.6353
300,314,10.9115
300,314,36.1552
289,311,8.61796
289,310,35.237
291,314,12.5569
288,307,29.4209
287,296,9.66547
305,286,35.1863
306,287,15.1452
333,303,17.1392
372,360,28.5395
382,378,13.304
389,381,12.4938
404,401,8.71022
423,427,18.4959
438,430,17.6306
442,450,14.4714
445,451,15.9312
455,440,15.3863
456,442,30.233
455,441,11.734
452,441,15.7528
453,440,18.0111
450,439,16.8191
448,438,12.8854
445,434,14.6886
445,434,14.7402
447,435,10.4562
443,441,36.3932
445,441,6.65218
445,440,16.5418
451,433,15.8848
451,426,11.7607
450,423,21.5525
450,421,13.2273
450,422,9.52577
451,427,19.3679
450,426,31.2241
449,428,15.7487
447,432,14.7277
446,437,10.7174
447,438,20.5527
444,440,11.8931
441,441,17.2295
434,440,18.0475
401,422,18.1944
268,466,32.1521
245,471,13.9307
232,474,9.79209
168,491,19.8891
165,490,18.7031
158,487,14.763
156,487,32.0948
106,506,12.2795
124,495,30.6155
158,481,9.93719
165,477,35.1232
156,494,13.5584
158,491,30.797
162,471,10.9736
155,478,48.7129
154,451,32.6027
163,451,12.2653
169,455,29.627
181,474,9.9559
165,444,36.0575
156,440,39.4854
158,446,11.4482
153,443,36.2728
158,448,8.48318
167,441,33.9117
164,441,13.5494
213,262,13.7101
216,261,13.0723
361,345,27.3203
340,329,11.0036
314,309,8.31139
293,284,23.4476
300,284,36.5542
307,258,19.8921
348,301,18.4199
342,295,18.04
314,271,17.6656
322,289,15.7885
322,294,16.6407
334,314,28.6935
337,318,11.2526
317,285,11.3247
350,296,25.5257
349,249,8.77668
357,246,24.2602
385,211,9.17391
437,175,24.0608
437,179,5.68591
418,135,32.3061
421,136,16.2238
440,147,29.8552
435,143,13.1011
422,124,41.4865
414,126,22.5178
412,125,21.6897
428,149,36.3521
465,193,19.7199
462,185,18.1853
451,169,17.7044
451,161,30.894
446,156,13.6472
400,127,12.3478
399,127,11.0711
431,146,10.8456
418,103,9.80068
426,115,9.19539
438,124,8.46052
436,117,7.84411
435,119,37.2077
422,116,19.4264
351,160,18.1544
194,163,17.5559
174,169,16.5961
167,175,20.2135
153,190,15.8966
136,189,14.2803
143,213,12.4139
119,193,27.0942
128,199,8.8694
128,187,8.97487
132,173,7.51598
135,177,22.8333
137,176,21.8619
116,146,22.5866
116,149,35.9845
118,163,47.2597
89,136,44.9764
61,118,11.996
68,131,26.617
90,157,9.38173
87,156,23.0631
86,145,21.3237
88,145,35.5605
73,163,18.8034
76,162,33.5796
68,150,17.5427
6,90,45.6377
44,127,26.2362
30,125,9.37434
39,134,25.0618
35,129,7.28477
39,132,37.9207
50,139,49.2519
29,122,16.3682
-16,105,14.9773
24,139,14.6038
5,124,13.6786
32,143,12.5952
34,145,13.2669
15,130,11.3778
9,122,25.1096
12,118,7.37789
34,132,22.6734
46,141,21.8145
21,130,21.0416
10,126,19.6374
21,135,21.6575
4,128,19.0927
23,143,16.3106
8,131,31.3609
32,151,12.8017
22,145,12.3559
29,150,26.2857
32,146,10.15
16,127,10.0985
26,134,8.65245
32,131,7.86156
35,135,36.4969
34,138,19.1688
6,108,18.0093
2,102,17.3219
10,107,16.9664
-30,95,15.9351
-17,104,14.6708
-14,112,14.5877
-24,103,13.231
-26,104,27.0266
-31,104,8.94844
-24,115,7.82996
-3,125,23.353
-26,122,22.5202
7,149,21.4042
25,156,21.2775
41,152,20.3305
99,204,18.1566
131,148,32.9144
122,170,14.323
143,146,14.1368
183,130,13.0222
182,149,12.3618
180,166,11.6363
213,151,10.7346
204,169,10.0785
203,175,8.33047
191,226,22.9933
185,229,21.2051
191,239,51.0672
180,221,49.1329
175,213,46.3886
175,213,11.5501
180,206,26.6393
228,228,8.80489
201,220,22.8797
194,187,23.2097
184,196,51.1118
184,209,32.2916
188,211,15.2394
168,256,30.5741
187,244,13.8015
212,258,11.8654
252,275,10.4279
254,278,25.0937
254,293,7.03183
242,285,22.3094
251,268,20.8376
256,259,36.5298
257,266,18.4727
269,278,17.9649
268,285,17.4301
236,249,30.9695
244,265,13.3255
244,279,12.1056
242,273,11.4118
204,295,10.8976
229,298,9.70172
227,300,24.5523
244,310,5.83139
429,149,18.5353
427,146,17.9446
419,156,47.5073
405,134,15.5123
394,133,14.1873
385,137,12.7754
382,137,13.297
388,119,10.9772
395,143,9.26645
441,153,8.9789
457,156,37.7004
447,156,21.8743
448,149,38.3598
418,161,19.0616
420,155,16.8962
415,159,16.1596
413,155,46.4314
415,148,11.7802
371,163,28.6297
400,149,10.6606
389,150,24.8992
391,160,6.04529
395,164,21.8711
405,173,37.1198
384,185,20.2032
384,176,18.938
387,174,18.1253
311,145,15.3993
133,104,15.5928
105,100,12.3955
91,117,11.2168
81,109,10.3459
55,131,24.9048
52,128,7.47071
55,136,23.1271
48,85,22.5227
48,99,23.2256
47,100,21.097
79,148,18.0404
82,150,17.0891
78,145,15.8496
101,159,31.3023
118,168,13.2815
134,177,12.6536
142,181,12.156
159,192,11.7992
149,183,9.99606
145,180,8.34216
115,147,6.87129
111,144,22.8258
111,131,37.2243
106,125,19.8514
105,104,20.311
108,101,19.213
128,161,19.0936
131,164,16.3055
130,157,14.3976
127,146,13.0888
137,167,43.1074
133,177,24.5578
130,206,8.43025
153,211,22.4764
158,213,20.1066
160,210,18.9531
168,208,17.6263
146,200,33.0833
152,183,15.26
155,171,14.6419
158,223,14.5199
152,224,13.2915
150,221,14.2519
157,240,10.6718
152,231,9.35403
153,236,70.2326
159,245,20.051
103,133,35.8954
85,109,17.3944
84,112,30.0955
119,180,29.1185
125,177,11.1656
127,164,10.4149
128,165,10.7505
128,166,9.66664
128,164,7.65821
131,159,22.0129
123,175,21.1322
122,175,20.1129
117,175,35.9321
100,143,17.399
100,143,16.9998
104,159,16.2495
116,163,15.2555
129,154,14.096
141,154,12.3749
124,155,10.7454
114,164,9.82706
104,169,25.1579
119,186,7.24226
120,185,23.2635
123,175,21.7704
124,175,21.5953
118,175,21.3574
133,171,18.0202
143,159,17.0835
196,243,16.0749
249,273,31.0226
259,339,13.8498
284,360,12.7048
278,355,28.2819
325,364,10.2782
297,368,23.5054
358,362,21.7553
336,335,37.5416
315,320,18.9789
285,300,34.669
280,300,16.5224
264,301,15.637
258,298,14.3385
265,287,12.7547
265,287,11.9369
280,272,26.8075
281,273,9.55051
279,275,10.0939
284,274,7.82674
289,276,23.7855
279,308,23.1935
291,298,20.6415
293,297,19.2361
290,296,19.0503
284,302,33.4211
253,260,15.585
253,260,15.6396
286,271,14.3577
290,271,15.6174
299,274,13.4508
290,260,11.7755
286,258,9.16193
286,258,9.08778
279,268,23.9773
281,263,21.3791
280,266,21.3986
282,283,20.4281
285,280,18.9876
294,286,17.7135
306,285,16.4765
310,287,14.7243
294,295,13.9227
296,298,29.1342
289,296,11.5222
285,281,11.1932
285,265,10.6687
279,263,9.62935
279,261,9.98371
279,260,6.23259
281,263,21.0731
282,274,20.2693
286,287,35.0378
295,292,17.3437
305,280,16.5203
305,280,16.2849
301,280,16.307
285,279,14.2639
267,279,12.3783
283,288,11.1661
322,332,10.2803
321,326,25.2959
355,387,7.34011
353,391,23.4721
365,423,22.3151
374,413,21.2501
400,411,20.8129
396,409,19.7184
316,234,13.5566
324,252,13.3862
335,261,27.2925
336,253,18.6385
331,237,18.4454
326,222,16.5854
287,160,16.424
288,187,14.5101
295,209,12.7929
303,223,12.2997
305,228,11.8248
323,234,34.2614
320,238,16.9851
323,240,15.6609
322,239,16.6055
325,245,13.8858
324,243,12.0301
332,280,11.2046
326,306,18.5035
321,291,17.0429
311,279,35.1479
323,277,15.221
317,258,14.3959
312,244,13.7248
311,243,10.6942
313,269,17.9765
316,273,17.195
314,292,15.985
312,300,15.2907
312,317,29.6995
312,319,13.0609
313,318,12.0173
325,302,10.6174
323,296,16.9797
323,293,16.6948
321,262,14.6923
320,264,14.3676
312,297,13.4334
308,325,28.4615
307,332,11.0535
301,304,17.9482
307,343,17.1116
295,325,16.1419
295,325,13.8337
294,320,12.9475
294,345,13.871
282,352,12.457
280,367,26.6944
278,367,16.31
281,355,16.3787
296,324,15.4937
294,333,14.7897
298,277,12.1124
301,277,11.898
300,280,17.5709
303,294,17.4078
315,311,31.891
319,320,14.6811
320,320,17.3529
315,323,12.3924
304,284,11.3513
306,289,18.4141
310,299,16.7983
304,280,16.0506
303,276,15.4573
296,269,30.1911
296,276,12.7365
295,273,11.532
292,288,19.1453
312,262,18.2795
315,257,15.4231
311,273,15.8826
314,289,14.505
316,288,12.7622
305,367,28.4484
272,364,11.0211
287,366,17.9488
280,346,18.118
289,323,14.7411
295,304,14.5716
283,323,13.4223
295,346,11.5063
293,318,19.0169
301,340,33.722
295,314,16.421
300,335,16.3802
302,346,14.5886
296,321,13.1716
296,326,12.6159
298,334,10.4809
289,310,18.0223
289,312,17.4722
288,312,32.1718
292,319,14.8976
279,378,14.0918
301,365,13.2436
291,370,12.3415
282,382,9.70739
289,339,17.5815
286,349,16.188
281,348,14.7629
263,374,30.5937
281,370,12.5126
289,338,11.8902
296,336,19.5102
301,334,17.6015
307,327,16.1956
344,380,15.4086
328,380,14.6489
323,376,13.379
281,428,27.6433
307,396,18.4666
290,407,18.0256
292,389,16.7715
287,386,15.594
306,365,14.127
300,379,12.9679
292,388,12.5739
293,387,11.3934
272,429,34.2803
290,411,17.8367
290,399,15.3099
304,367,15.2456
279,376,14.7233
232,424,11.6077
262,395,19.1704
251,404,18.4039
239,412,16.6871
250,384,32.3947
260,369,13.8667
299,345,13.8221
317,311,13.0466
322,307,10.4377
313,318,18.3041
310,311,17.5479
305,308,15.4129
301,305,15.1082
289,298,29.2891
284,295,12.5046
301,291,12.755
296,312,10.4588
293,327,18.448
311,306,16.4648
316,305,14.7788
320,332,14.2175
312,379,13.6529
322,340,28.4098
315,333,10.7627
312,326,17.6396
308,320,17.1566
298,300,16.8669
305,311,13.6302
319,348,13.2666
315,361,12.607
310,384,10.5703
316,358,34.4177
304,346,16.4812
310,347,16.0991
314,333,16.3756
322,317,12.9085
325,319,12.174
324,315,11.3442
324,283,17.8622
321,276,17.1051
328,284,31.7248
319,287,14.5173
327,302,14.2242
324,304,12.9005
325,315,11.1221
322,319,18.4566
322,321,16.7004
323,327,17.0634
325,349,16.9028
284,266,30.2297
296,294,12.6468
296,298,11.7314
273,265,19.0795
277,275,17.8366
282,277,15.5639
319,329,15.0826
