x, y, time_span
173,316,16.1844
174,360,15.0441
176,387,14.577
172,406,44.0478
144,457,24.8738
153,457,16.8647
159,472,15.9391
154,469,14.8086
153,460,13.1278
151,448,11.9494
148,447,18.9323
142,434,35.0629
146,436,16.1324
135,407,15.2389
132,393,14.2902
135,404,14.1391
135,427,13.3777
134,425,11.1191
133,423,18.0228
133,430,18.6351
128,414,32.5131
137,416,14.7297
135,417,13.6929
145,433,13.8129
147,435,12.7893
147,432,11.6332
153,432,18.3116
157,420,16.1578
168,378,15.2172
165,409,30.3218
164,405,12.2997
164,408,10.8323
161,430,18.9595
161,431,17.6234
158,437,17.3089
159,429,15.0866
161,408,14.324
159,399,12.9741
155,396,28.55
154,422,10.276
168,369,17.2563
177,353,16.6506
168,398,15.8452
167,398,14.9841
126,463,13.225
125,445,12.1848
130,451,10.8606
113,480,34.1662
127,478,16.1245
141,441,14.8071
157,449,14.5286
130,423,13.7141
150,381,13.3556
147,389,11.0615
146,393,18.2069
157,362,17.0003
148,406,32.1327
140,437,28.9109
146,457,12.8564
148,431,12.1309
145,439,10.944
121,439,16.9583
133,438,16.2294
139,442,14.927
133,432,30.0662
129,429,11.8675
138,427,19.6916
150,432,18.5025
151,431,18.2496
153,427,17.0012
154,428,15.5735
129,415,13.973
127,407,13.597
97,297,28.6088
103,320,10.4806
118,363,17.4378
124,378,16.7671
127,406,16.1909
135,436,15.9145
135,445,13.4082
129,442,12.4903
116,423,11.5344
112,417,34.3618
108,416,16.2529
107,413,14.762
102,396,14.6728
125,415,14.0825
132,409,13.1056
133,405,12.5816
117,393,10.4316
127,395,16.9966
135,382,32.2548
110,381,14.0051
105,388,13.1758
106,404,12.6491
111,425,11.4533
121,417,19.2611
132,476,17.1239
144,461,15.9926
150,460,14.9888
152,431,29.7812
119,436,12.0961
119,471,10.9211
118,458,17.9553
124,436,18.1369
132,425,17.2203
137,422,14.7299
137,421,14.1058
149,419,13.1665
153,427,28.1873
153,419,10.3533
155,418,16.7097
157,420,16.2827
156,417,16.5935
159,414,14.266
159,430,14.5699
145,497,12.1031
146,491,10.7545
146,485,34.3304
147,483,15.8537
153,451,15.0495
156,439,14.7209
141,404,13.5306
132,401,13.1165
133,401,10.5487
136,399,17.8707
141,387,17.1285
146,384,31.95
144,391,14.1913
143,403,28.5544
143,393,12.3412
113,405,24.6905
111,421,16.6163
105,418,14.5707
120,429,30.1641
121,427,26.8294
138,406,18.8617
154,423,32.771
148,426,15.0405
137,423,13.6013
137,406,12.7604
141,352,27.6862
134,378,17.7839
144,395,17.1841
155,394,31.0588
151,387,15.2844
137,381,27.8449
133,369,19.0138
133,381,33.737
130,381,15.9731
159,410,14.4475
160,413,13.9829
169,423,14.3489
167,414,12.9567
169,418,11.8579
152,461,18.0124
142,508,17.4905
139,543,32.1302
132,601,14.1808
130,687,12.71
122,759,12.6854
128,718,12.2046
136,699,10.7949
132,714,17.2252
151,636,30.6658
165,548,43.726
144,558,19.0173
142,530,33.5569
144,512,17.4824
131,486,29.5737
155,478,12.7794
150,474,28.2783
144,462,10.7454
159,464,32.201
187,474,15.7466
156,457,28.5094
136,448,11.8789
139,444,18.5021
445,262,16.4247
441,253,14.288
445,235,30.067
447,234,11.9564
445,232,19.8112
441,236,19.2842
438,234,16.8639
432,236,16.0572
432,234,14.8524
434,240,13.5487
442,259,12.8823
443,260,27.3146
442,260,27.1337
436,240,18.8521
431,227,20.1644
433,233,18.8049
430,226,16.0459
429,225,8.76279
428,228,7.75366
